"z","replicate","N","perccom","sd","se","ci"
2.6,66,5885,0.250359733225674,0.145134351476052,0.00189189479798868,0.00370880858217494
2.6,67,4551,0.284841616853812,0.173590017408223,0.00257318688340628,0.00504469557163855
2.6,68,5123,0.276708034488976,0.173870192072229,0.00242919822964082,0.00476226639398724
2.6,69,5279,0.264253676660215,0.158940827957802,0.00218755831971236,0.00428851897120989
2.6,70,4839,0.278848501329902,0.171369615303951,0.00246351953672733,0.00482961782970429
2.6,71,5574,0.262241772473758,0.160378576061259,0.00214814142927929,0.00421119443444604
2.6,72,4781,0.295197605674739,0.176893986607657,0.00255831311822184,0.00501547155689318
2.6,73,5571,0.249895288871608,0.147557132693904,0.00197694063530154,0.00387557460658443
2.6,74,4499,0.283862484543191,0.175237708715288,0.00261257982883442,0.00512194062551781
2.6,75,4823,0.296621091262312,0.184222747444417,0.00265267854005319,0.00520045975693305
2.6,76,6435,0.255916827699016,0.150771558002417,0.00187951219110993,0.00368446932358419
2.6,77,5011,0.273492691539753,0.167168013805164,0.00236151648219998,0.00462960571474135
2.6,78,4945,0.290672717128796,0.180746241398732,0.00257031367585139,0.00503895583979458
2.6,79,5073,0.266107207672849,0.160262822798557,0.00225009242079112,0.00441115276473742
2.6,80,4833,0.272564197533161,0.167220969142478,0.002405372483588,0.00471562464610323
2.6,81,5062,0.274893139562127,0.169880314097733,0.00238771223539864,0.00468094945588401
2.6,82,6463,0.250861746537016,0.153307811553473,0.00190698468937094,0.0037383215141937
2.6,83,5105,0.272624497269165,0.164791248643647,0.00230640871943879,0.00452155026172187
2.6,84,4487,0.308103784862952,0.1949541504591,0.0029104118549473,0.0057058418982319
2.6,85,4797,0.285491722755047,0.175989253010141,0.00254098024543394,0.00498148693703917
2.6,86,5014,0.285642988314625,0.17898672596003,0.002527718221566,0.00495543313787127
2.6,87,5557,0.258336086084739,0.156858387625337,0.0021042025768708,0.00412505990045801
2.6,88,5395,0.281687646775139,0.180400638124563,0.00245607907407692,0.00481490694571214
2.6,89,5402,0.27837562315302,0.166248291960352,0.00226193386164834,0.00443430262816068
2.6,90,5228,0.273325091881705,0.161248914297262,0.00223012399093154,0.00437197507432426
2.6,91,5197,0.284511485199665,0.176593221721209,0.00244961408991469,0.00480227403734856
2.6,92,5801,0.268551543972784,0.158082101615793,0.00207554076799719,0.00406883424955449
2.6,93,5169,0.276792977568813,0.170911027109398,0.00237720600168793,0.00466032960920403
2.6,94,5359,0.276755018374257,0.162792534327255,0.00222378402325925,0.00435952140097633
2.6,95,4687,0.285172076870642,0.178455255525399,0.00260664486360974,0.00511024999318924
2.6,96,5767,0.248622094003681,0.156525019779543,0.00206114616982329,0.00404062043989707
2.6,97,5012,0.281117252290322,0.175214263775147,0.00247493573845274,0.00485195685576781
2.6,98,5147,0.277670796011863,0.168647585760237,0.00235073159443945,0.00460843318439943
2.6,99,4657,0.292776035848293,0.180275743030969,0.00264170413068117,0.00517899126847297
2.6,100,5221,0.278435422279711,0.180880425099996,0.00250331051387837,0.00490753635838504
2.7,1,4967,0.285355914443777,0.172335760351505,0.00244527847333313,0.00479382613576297
2.7,2,4970,0.274565350254485,0.174019988269888,0.00246843070886692,0.00483921403384421
2.7,3,5615,0.265588711249756,0.160422188850906,0.00214086635685628,0.00419692579878973
2.7,4,5528,0.254064010890621,0.153165554543983,0.0020600468175541,0.00403850196221134
2.7,5,4800,0.284248006044881,0.180374732803329,0.00260348501347522,0.00510402415057547
2.7,6,4660,0.298411415315448,0.182840512488698,0.00267842488652839,0.00525098046254799
2.7,7,5262,0.266881237116079,0.162962294432646,0.00224652734281276,0.00440412590737158
2.7,8,4707,0.293039667876582,0.179766397650651,0.00262021191083439,0.00513684214691334
2.7,9,5035,0.290872355008726,0.176650656993656,0.00248951942640281,0.00488054187729672
2.7,10,6159,0.2558815302475,0.151148065424088,0.00192596101021449,0.00377555630476583
2.7,11,5024,0.285009815301913,0.176519742927677,0.0024903963486918,0.00488226359805862
2.7,12,4778,0.280012963235546,0.169865965686323,0.00245744213134576,0.00481771874800537
2.7,13,5376,0.254533446385304,0.14678749561918,0.00200197860044016,0.00392468972913575
2.7,14,4520,0.294712882156596,0.186431455660692,0.00277300066139362,0.00543643750908667
2.7,15,4667,0.291610624177678,0.186967763156348,0.0027368300633641,0.00536548016034473
2.7,16,5358,0.283741963813183,0.174625802721976,0.0023856518260984,0.00467684834545028
2.7,17,4993,0.290741190016941,0.176443303448126,0.0024970336630285,0.00489528295741745
2.7,18,5583,0.272700971264362,0.163958936890163,0.00219432666077913,0.00430173398211331
2.7,19,5060,0.274629718107979,0.163673741934402,0.00230093183558698,0.00451082273763659
2.7,20,5306,0.282052160941626,0.176818405384775,0.00242741396875942,0.00475872968026362
2.7,21,5418,0.258458983495219,0.150540642263327,0.00204519284272784,0.00400940016290986
2.7,22,5474,0.271115445668547,0.157586198312874,0.00212993221363781,0.00417551384785241
2.7,23,4917,0.287593569007541,0.178094918834242,0.00253981114609632,0.0049791642850705
2.7,24,6891,0.255325020483219,0.151602599862854,0.00182627226722025,0.00358005677557836
2.7,25,4610,0.282061932067196,0.171499608806128,0.00252587974926248,0.00495193375418935
2.7,26,5077,0.274597125390351,0.170431376402395,0.00239191625204321,0.00468918783340855
2.7,27,5261,0.261649144347161,0.154410196150566,0.00212883412729661,0.00417339854450718
2.7,28,4573,0.305433607554466,0.194410754567794,0.00287487975928668,0.00563615286369444
2.7,29,5615,0.276482324667299,0.171829064064423,0.00229309339948922,0.00449534965904311
2.7,30,5563,0.257139952683895,0.153207919859344,0.00205412413854769,0.00402688563160743
2.7,31,5358,0.259393911892512,0.151140601931968,0.00206480856423422,0.00404786499507915
2.7,32,5065,0.267664930076666,0.16103282881606,0.00226268812328134,0.00443584745327994
2.7,33,4523,0.310408113000582,0.196991894224161,0.00292910582444596,0.00574247895557271
2.7,34,4402,0.296311280912031,0.180244367427937,0.0027166687242242,0.00532603761943709
2.7,35,4849,0.261963562188194,0.151292740743435,0.00217266114835999,0.00425940101036613
2.7,36,5235,0.26342596203417,0.156627533327598,0.00216476005434589,0.00424383312601693
2.7,37,4781,0.2989339634293,0.19392911127953,0.00280468205226174,0.00549846809565856
2.7,38,5576,0.260302662581204,0.158515485518753,0.00212280603043111,0.00416152685398476
2.7,39,5079,0.2714259322143,0.161174570515931,0.00226155635988358,0.00443362578522425
2.7,40,4958,0.271904577199792,0.162899446899234,0.00231348319155928,0.00453545116361655
2.7,41,5702,0.265952799093736,0.154124800480537,0.00204107480073358,0.00400128259817299
2.7,42,5463,0.26607955714505,0.159924540755067,0.0021637122904915,0.00424173811662833
2.7,43,5189,0.286527098113967,0.173515041020711,0.00240876976859871,0.00472220368315678
2.7,44,5999,0.2505293749419,0.152665371185146,0.00197106572946415,0.00386399757252044
2.7,45,4636,0.29069375045432,0.176889790336598,0.00259795158594399,0.00509322155888879
2.7,46,5723,0.266086106214304,0.155927704455343,0.00206115860776046,0.00404065134650234
2.7,47,6052,0.26531669835803,0.164229492964795,0.00211106542233106,0.00413843999459921
2.7,48,5291,0.273719687790408,0.170776884638303,0.00234779517630918,0.00460264708124029
2.7,49,4862,0.288667880753715,0.178101835212285,0.0025542353864304,0.00500745619171045
2.7,50,5105,0.261882274006201,0.150980940466082,0.00211312045042548,0.00414262235706257
2.7,51,4939,0.292281002224973,0.183141459299178,0.00260595647206256,0.00510883306328214
2.7,52,5198,0.278459152648938,0.167992615797084,0.0023300865603393,0.00456794959577493
2.7,53,5079,0.268781634020854,0.163933871246581,0.00230027409368152,0.00450952924089619
2.7,54,5966,0.249971087529118,0.147720561242012,0.0019124906671853,0.00374917357475079
2.7,55,4737,0.282253001034434,0.170281350269779,0.0024740894248386,0.00485036575461389
2.7,56,5377,0.278881373117991,0.170510221566831,0.00232530754348757,0.00455854535540649
2.7,57,5490,0.258286538499894,0.149465112601792,0.00201722183954096,0.0039545541592071
2.7,58,5070,0.287684405244882,0.175225582312518,0.00246089754062935,0.00482442250961356
2.7,59,4974,0.284868549091922,0.181729253996944,0.0025767480338389,0.00505156282434803
2.7,60,4708,0.300664333483471,0.184634013202502,0.00269087474412007,0.00527537409666537
2.7,61,5019,0.279963217392711,0.176233705222109,0.00248759900422085,0.0048767807533838
2.7,62,4252,0.304351492489428,0.193515045155594,0.00296768709180663,0.00581821639920191
2.7,63,5041,0.271003436839172,0.166625225404282,0.00234683416062369,0.00460081532173111
2.7,64,5163,0.271495386044041,0.155267357564225,0.00216087228555313,0.00423622514369567
2.7,65,4330,0.312918342242823,0.194900339942683,0.0029618881106629,0.00580681756979892
2.7,66,6171,0.256728141824039,0.152442636238557,0.00194056715892344,0.00380418800354999
2.7,67,5250,0.261108719291913,0.156160425515103,0.0021552186276044,0.00422512515491789
2.7,68,4843,0.280432528112472,0.170911011743828,0.0024559120532035,0.00481470270948988
2.7,69,5142,0.273638947169217,0.161136410646945,0.00224712716185797,0.00440532546387824
2.7,70,5424,0.274483039036499,0.162221909199342,0.00220267117202885,0.00431811992872824
2.7,71,4472,0.303372227802013,0.188422757085049,0.00281762023041871,0.00552392957487437
2.7,72,5129,0.275278494282457,0.176734720787505,0.00246777482000712,0.00483789165484238
2.7,73,6030,0.243039345692624,0.14437347751343,0.00185921134733249,0.00364471898121896
2.7,74,4855,0.269262700372533,0.173854170967886,0.00249511459888555,0.00489155447499432
2.7,75,4849,0.291176930872502,0.179128402384242,0.00257239916810037,0.00504306878407725
2.7,76,5329,0.263427852179881,0.159575355620488,0.00218596377562312,0.00428538378096149
2.7,77,5599,0.25652339253258,0.147813795632692,0.00197542131440687,0.00387259193515972
2.7,78,4510,0.296415189577606,0.183729237987191,0.00273583564015962,0.00536357907772868
2.7,79,5054,0.273701721500104,0.160287381315484,0.00225466339964561,0.00442011782422125
2.7,80,5263,0.273006615937772,0.169420186388435,0.00233533113899621,0.00457821800151591
2.7,81,5320,0.257085120546808,0.153430288385157,0.00210356184660026,0.00412384385597272
2.7,82,6109,0.258641543010612,0.155447560492375,0.00198883543095557,0.00389881840528185
2.7,83,5194,0.293045774816313,0.182092862828779,0.00252663176145362,0.004953261737477
2.7,84,4690,0.293396623357272,0.187546856917712,0.00273856698942879,0.00536887852318071
2.7,85,5789,0.271858652264315,0.147204821471615,0.00193472952873722,0.00379279332794298
2.7,86,5583,0.263940016337879,0.159964811542653,0.00214087171710378,0.00419694149527428
2.7,87,5055,0.278016246858977,0.16204314078813,0.00227913511440838,0.0044680927836144
2.7,88,5175,0.281935843978672,0.168502644844504,0.00234234868378795,0.00459199326981977
2.7,89,4912,0.28552556447313,0.180573922614476,0.00257647452834122,0.00505104215688514
2.7,90,5798,0.263637259052387,0.158484624153319,0.00208136395286374,0.00408025030514909
2.7,91,5257,0.262341175595072,0.170597800465765,0.00235290525103852,0.00461267176438391
2.7,92,5085,0.29092199843588,0.182725164658242,0.00256243515108511,0.00502347655967951
2.7,93,4822,0.288393473371942,0.173376088438943,0.00249675309859336,0.0048947750330017
2.7,94,6017,0.267892433519738,0.153063489886096,0.00197324770052745,0.0038682726843651
2.7,95,5665,0.256570201556573,0.152178050701608,0.00202186455919664,0.00396362871955492
2.7,96,5844,0.25399091640565,0.14719819974262,0.00192551716687657,0.00377472622223369
2.7,97,6070,0.26132945061132,0.157572253651957,0.00202248542680542,0.00396478930674082
2.7,98,4801,0.284046755854713,0.172766062046497,0.00249340359471947,0.00488821384791922
2.7,99,5265,0.265525196956336,0.169628603499305,0.00233775986819715,0.00458297891785936
2.7,100,5058,0.27758463869448,0.168274128774842,0.00236607190223094,0.00463852591394264
2.8,1,4986,0.276059468195538,0.166099412348009,0.00235229593924553,0.0046115350041658
2.8,2,5941,0.260542195273132,0.158994057889497,0.00206277147659336,0.00404378178120382
2.8,3,5920,0.24150217135608,0.146870632763539,0.00190886015445092,0.00374206235857476
2.8,4,4694,0.28828128814203,0.177679219646616,0.00259337365983892,0.00508423023228664
2.8,5,4674,0.290256045599435,0.180341288472315,0.00263785436237685,0.00517143900736465
2.8,6,4493,0.296372944722993,0.188221180971401,0.0028080205690479,0.0055051025204822
2.8,7,4550,0.302892401016351,0.191244619919474,0.00283519887660845,0.00555836661004977
2.8,8,5491,0.26203119570381,0.160484904124504,0.00216575070910999,0.00424572942973576
2.8,9,4821,0.265524847983027,0.161796526177006,0.00233023986197618,0.00456833336783861
2.8,10,5513,0.252822770232696,0.144114383640441,0.00194094546180464,0.00380501873141484
2.8,11,5044,0.277155156060787,0.173646863119068,0.00244500303955238,0.00479326832179278
2.8,12,4481,0.278426856562317,0.170691710281567,0.0025499106214496,0.0049990835814873
2.8,13,5711,0.259637964772406,0.155422659052254,0.00205663988877277,0.00403179473890634
2.8,14,4830,0.284605196255726,0.176035596981369,0.00253295183754086,0.00496573900848695
2.8,15,4831,0.286011261711854,0.179057352997595,0.00257616479665269,0.00505045582368395
2.8,16,5085,0.268119630047012,0.159751661053526,0.002240267630862,0.00439188945963307
2.8,17,5574,0.256099589288344,0.161864289451243,0.00216804135957821,0.00425020605378285
2.8,18,4669,0.281029178515257,0.171200739394347,0.00250549591525516,0.0049119553715187
2.8,19,4837,0.293257298331542,0.188811993650425,0.00271482308981312,0.00532228754856548
2.8,20,4948,0.280573737768564,0.16793514598256,0.00238740858180921,0.00468037996368829
2.8,21,6024,0.244812801672206,0.148894567765485,0.00191838765812623,0.00376072646046531
2.8,22,5418,0.261583556749588,0.152685957257976,0.00207433834660298,0.00406653706733461
2.8,23,4549,0.306052622791757,0.196613134472968,0.0029151073905683,0.00571502643652721
2.8,24,5149,0.268538315496463,0.16850449620681,0.00234828091078364,0.00460362838192435
2.8,25,5590,0.263306301118176,0.161869397862626,0.0021650047186821,0.00424425041470295
2.8,26,5088,0.264548045183277,0.161164688719973,0.00225941674142683,0.00442942934199257
2.8,27,5177,0.274228268162127,0.157544741479029,0.00218960022686899,0.0042925413564236
2.8,28,5108,0.274229706274982,0.168038724006606,0.00235116945383769,0.00460929985587189
2.8,29,4269,0.320686930610042,0.201665659909403,0.00308651842934497,0.00605118100891743
2.8,30,5677,0.250014492243455,0.149983437963657,0.00199059934710206,0.00390233516883991
2.8,31,4756,0.294669299347755,0.178693604261306,0.00259112333627648,0.00507980145450027
2.8,32,5153,0.288969892290916,0.180930506246135,0.00252047112895824,0.00494119347188878
2.8,33,4911,0.27256071718503,0.169726874832156,0.00242195264617197,0.00474811041111956
2.8,34,5269,0.255433838428016,0.161048571629358,0.00221867034226706,0.00434951329560841
2.8,35,4780,0.293265669350613,0.190599416785818,0.00275681497441482,0.00540462687154991
2.8,36,4816,0.295798021395906,0.191191738336551,0.00275502714803509,0.00540111167856465
2.8,37,5470,0.273934815886101,0.159349830082708,0.0021545567691643,0.00422378844899267
2.8,38,5800,0.252295700855465,0.153594781741832,0.00201679828963876,0.00395367721859107
2.8,39,5751,0.257831568030562,0.150384207918158,0.00198303577376978,0.00388749700486581
2.8,40,4269,0.305657591348034,0.198158916381288,0.00303284727615322,0.00594595764143878
2.8,41,4770,0.291085076937833,0.184486634587367,0.00267119577418419,0.00523677659297146
2.8,42,4762,0.291912959834866,0.175907216881339,0.00254911226120599,0.00499743869230914
2.8,43,5314,0.271086897315063,0.166061964696226,0.00227802977780538,0.00446587369549521
2.8,44,5772,0.254847455186822,0.158373032592878,0.00208457762367776,0.00408655414443964
2.8,45,4984,0.26217035038263,0.15643993933744,0.00221594318913557,0.00434422404491489
2.8,46,5239,0.277478868822637,0.166202748275508,0.00229622267705405,0.00450155393470552
2.8,47,5295,0.27908837109797,0.17560463121518,0.00241325371339528,0.0047309719994759
2.8,48,5023,0.283474860034743,0.175793440313716,0.00248039630877064,0.00486265938938731
2.8,49,5269,0.270511685811079,0.16967614576711,0.00233752729747927,0.0045825221825631
2.8,50,5126,0.267533427980072,0.168970603111358,0.00236005352825446,0.00462671259736979
2.8,51,4298,0.312089751923943,0.191701087865716,0.00292409428408992,0.00573273425402033
2.8,52,5745,0.24177598565135,0.145198293354222,0.00191565146124525,0.00375539919867312
2.8,53,4780,0.291920174695679,0.187270012032807,0.00270865872591327,0.00531021844838768
2.8,54,5430,0.259294513152316,0.157281821846712,0.0021344137809889,0.00418430700277087
2.8,55,5659,0.273405548457214,0.169534330793175,0.00225365695305229,0.00441803156753026
2.8,56,4288,0.30824162428057,0.193474942119557,0.00295459077195182,0.00579252691993774
2.8,57,5096,0.301418930539377,0.200780522766525,0.00281259286685679,0.00551389059297343
2.8,58,5131,0.272591320035775,0.167846316527772,0.00234320781730123,0.00459368675358317
2.8,59,4074,0.338483801490061,0.21339244722657,0.00334324752436408,0.00655459254353374
2.8,60,5194,0.281611224117566,0.169675113796739,0.00235432913178047,0.00461547605938686
2.8,61,5392,0.274402019219096,0.17431145746975,0.00237383753392437,0.00465368089255312
2.8,62,4922,0.276854720234683,0.177911842964268,0.00253591127023969,0.00497151754248304
2.8,63,5014,0.272323920239903,0.163705888120167,0.00231191645167809,0.00453236729430138
2.8,64,4674,0.298512067613197,0.188902323553054,0.00276307673339065,0.00541693393054607
2.8,65,5375,0.264763512957631,0.155459614628463,0.00212045154385746,0.00415694490554053
2.8,66,4878,0.283508419139434,0.173938900272349,0.00249043850226621,0.00488238146529111
2.8,67,5304,0.26889163504232,0.165657236013408,0.00227461895121538,0.0044591889909828
2.8,68,5189,0.259900603407088,0.160331042894507,0.0022257469255711,0.00436340179402913
2.8,69,4611,0.308375748178266,0.195958552774511,0.0028858028784369,0.00565755510395395
2.8,70,5730,0.263778444106054,0.162709365560479,0.00214948906795195,0.00421381140625011
2.8,71,4880,0.295252311942584,0.184595478970415,0.00264247659450825,0.00518044409565599
2.8,72,5309,0.278221141386486,0.172070437252412,0.00236156497814966,0.00462963798040189
2.8,73,4496,0.291743623616399,0.181947454796874,0.00271351879153204,0.00531983156257009
2.8,74,4699,0.291046435482517,0.186481003334313,0.00272039441564453,0.00533324909886282
2.8,75,4846,0.293081482085603,0.178255412792064,0.00256065471653543,0.00502004510990557
2.8,76,5320,0.265065455478888,0.157766388749954,0.00216301070370935,0.00424038799491979
2.8,77,4605,0.304635981739833,0.197260128827446,0.00290686253903609,0.00569884407061513
2.8,78,5086,0.27056089719037,0.162007201072705,0.00227167469892875,0.00445346063179337
2.8,79,5087,0.28457122817271,0.171721200196411,0.00240764829571988,0.00472002721310561
2.8,80,5246,0.268898123575497,0.166596881724346,0.00230013181509412,0.00450921608439409
2.8,81,4735,0.28652536240604,0.177721521530321,0.00258273608899487,0.00506336428522213
2.8,82,4870,0.290265501013327,0.174390470799248,0.00249895404425829,0.00489907776221531
2.8,83,5006,0.284559809447444,0.167174937689927,0.00236279339071311,0.00463211013242101
2.8,84,4888,0.291409380118373,0.174768968354278,0.00249976235775674,0.00490065793335384
2.8,85,4802,0.290884124399418,0.180434010527371,0.00260379821225691,0.00510463762731184
2.8,86,5989,0.253511930596389,0.14943333902836,0.00193094695813873,0.00378535163098691
2.8,87,6264,0.251743011510291,0.147334258426862,0.00186156355109254,0.00364930276379072
2.8,88,4965,0.309231270838699,0.193445279667108,0.00274535499772651,0.00538210922651644
2.8,89,4882,0.282442543800594,0.171439262986375,0.00245364316632449,0.00481024505112837
2.8,90,5338,0.27190635427307,0.162518890370751,0.00222440859095047,0.0043607496847098
2.8,91,5151,0.260479407748499,0.1516769769473,0.00211336197612753,0.00414308707334399
2.8,92,4460,0.307196535713912,0.195870696564508,0.00293293230015275,0.00575000246855922
2.8,93,5267,0.261912662135191,0.15352707368988,0.00211545266914699,0.00414716424449316
2.8,94,4393,0.299101239580411,0.185561769944695,0.00279967684003107,0.00548877838692296
2.8,95,4845,0.296587191567614,0.187601412907571,0.00269518893019319,0.00528379348447925
2.8,96,5455,0.256698937314131,0.157872908292102,0.00213752022187384,0.0041903925895106
2.8,97,4418,0.312696592129713,0.197333767214771,0.00296885202031175,0.00582043796839467
2.8,98,5481,0.271634677457869,0.165104414959304,0.00223012284002492,0.00437192606891363
2.8,99,4564,0.294735962244952,0.181829460232484,0.00269148170213806,0.00527660684835459
2.8,100,5177,0.283132585314749,0.173873999094601,0.00241654874856509,0.00473745632455581
2.9,1,5395,0.258057446878114,0.157973758301303,0.00215074650539325,0.00421633179346073
2.9,2,4356,0.301928462568958,0.195950040324538,0.00296894000491724,0.00582063317547869
2.9,3,4469,0.288829046876149,0.181886269991806,0.00272078822554331,0.00533409191075262
2.9,4,5583,0.259768748764811,0.170839871252502,0.00228641690001059,0.00448226667973011
2.9,5,5578,0.262499697642749,0.152419944218109,0.00204080985774872,0.0040007820986826
2.9,6,4732,0.30792566126463,0.193513299773396,0.00281312124496647,0.00551502726598595
2.9,7,5015,0.280631455327838,0.174468784476189,0.00246366847693172,0.00482986739547373
2.9,8,5528,0.259519899122165,0.153218689247821,0.00206076146895121,0.00403990296001631
2.9,9,4754,0.277595024609768,0.174446985040115,0.00253007781925255,0.00496012450787008
2.9,10,4668,0.286498267989271,0.180661538101385,0.00264423640210274,0.00518395254272106
2.9,11,4362,0.305262333376248,0.193135266670173,0.00292427864627246,0.00573307199349987
2.9,12,5312,0.259708373697234,0.164264766757581,0.00225380007069062,0.00441837390026069
2.9,13,4880,0.282516322425164,0.17151243822714,0.00245519341107427,0.00481328471802797
2.9,14,6155,0.253694996950719,0.148141656180227,0.00188826597245967,0.00370166133714946
2.9,15,4695,0.292044045609635,0.181214973832661,0.00264469919096412,0.00518485209102481
2.9,16,4963,0.297500224227565,0.187517760984778,0.00266176843845905,0.00521824313853917
2.9,17,5064,0.274405075594701,0.166150019309534,0.00233482076757467,0.00457725885339093
2.9,18,5520,0.255726995428082,0.154051365351069,0.00207346167730915,0.00406480165387536
2.9,19,4921,0.294494506778894,0.182559339226526,0.00260241990846379,0.00510190440281332
2.9,20,4591,0.298509358993612,0.188994468354738,0.00278930141207267,0.00546837229117885
2.9,21,5519,0.262588199918564,0.160066437802606,0.00215461700441956,0.00422389823117247
2.9,22,4697,0.298551984722757,0.189232730718821,0.00276112441632602,0.00541309959935172
2.9,23,5963,0.26872148234439,0.154577627944709,0.00200177026555108,0.00392419428629006
2.9,24,4752,0.29467495527266,0.184166318947284,0.00267160342569439,0.00523758081556385
2.9,25,4826,0.300129055860267,0.184259432327505,0.00265238198826978,0.0051998775684583
2.9,26,5962,0.250048287943431,0.146745096272424,0.00190049885221925,0.00372566578661321
2.9,27,4818,0.282070660637707,0.171045696066774,0.00246421588543844,0.00483098825991457
2.9,28,5478,0.25623323909343,0.153205113291041,0.00206996139720752,0.00405794655197806
2.9,29,5159,0.266604475998254,0.165517031491235,0.00230441092135291,0.00451762250234851
2.9,30,5029,0.273965027427445,0.163082917677054,0.00229968130613254,0.00450837781019878
2.9,31,6153,0.258685195658382,0.159600082348913,0.00203464972264752,0.00398862491008949
2.9,32,4481,0.306782633791114,0.195795655039117,0.00292493068113478,0.00573430802713269
2.9,33,5042,0.277093424777875,0.170422460051831,0.00240007829479085,0.0047051967502121
2.9,34,4939,0.290818775992603,0.1859718108746,0.00264623011099941,0.0051877872977005
2.9,35,4378,0.303720549157964,0.190848277832795,0.00288436599421989,0.00565481717693904
2.9,36,6108,0.242938196918392,0.144694081096221,0.00185140423105406,0.00362940493394506
2.9,37,4496,0.300360992599845,0.188569001631538,0.00281227088336496,0.00551343423694332
2.9,38,4765,0.281810858472639,0.173359004698093,0.00251139457877632,0.00492349380641627
2.9,39,4621,0.290229671748028,0.181324710407257,0.00266740529083238,0.0052293883105904
2.9,40,4915,0.282738471061582,0.17305340567391,0.00246841620860608,0.00483919880317743
2.9,41,4839,0.29328426418476,0.179184782925719,0.00257586627967167,0.00504986850145419
2.9,42,5793,0.248885885260668,0.145482285624133,0.00191142979420574,0.00374711659455545
2.9,43,5819,0.251456384504118,0.149192534837943,0.00195579312086753,0.00383408170972358
2.9,44,4684,0.281541329377047,0.177840117631864,0.00259849145946767,0.00509426632918128
2.9,45,5193,0.281868968553458,0.174182310214752,0.00241710148448876,0.00473853650498483
2.9,46,4962,0.262681977763065,0.151287920999147,0.00214771116511025,0.00421046378045111
2.9,47,4536,0.303381925034683,0.191683474103601,0.0028460868523898,0.00557971691425234
2.9,48,5335,0.2682977829761,0.164765648163877,0.00225579411473469,0.00442227869898421
2.9,49,4627,0.306389819627339,0.19180126505243,0.00281969229474915,0.0055279416909884
2.9,50,5152,0.264575829999452,0.161906903202212,0.00225567974050348,0.00442209013578912
2.9,51,5665,0.258440350258799,0.151203240146015,0.00200891305334414,0.00393823880887819
2.9,52,4882,0.288904841426711,0.182486898084227,0.00261175720560408,0.00512021973913399
2.9,53,4449,0.299320913346537,0.186094950577489,0.00278999475256875,0.00546977763025788
2.9,54,4686,0.300115329316674,0.187769564849868,0.00274298894751287,0.00537754882494168
2.9,55,4949,0.280389646107468,0.168852008415004,0.00240020040020827,0.00470545736994911
2.9,56,5628,0.27190182833788,0.16415333969244,0.00218812777293911,0.00428957431029964
2.9,57,4750,0.299610623329199,0.184155041154494,0.00267200217391235,0.00523836310902498
2.9,58,5366,0.272611595035188,0.166578921147859,0.00227402225616642,0.00445800746194763
2.9,59,4390,0.303941514066799,0.19329153015842,0.00291729645301211,0.00571937321751945
2.9,60,4727,0.291950763718238,0.181190506989049,0.00263537631846973,0.00516656586111714
2.9,61,5910,0.257294563789668,0.151508955829613,0.00197080912620741,0.00386350628284355
2.9,62,4485,0.286703275047757,0.175552318087331,0.00262135201254111,0.00513914273617016
2.9,63,5581,0.265600082000409,0.165429175373999,0.00221440010635381,0.00434108608268671
2.9,64,4923,0.279061310977825,0.174678879657491,0.00248957652325908,0.00488068052117821
2.9,65,5921,0.26645567951724,0.150937091716717,0.0019615457739558,0.00384534526252782
2.9,66,4832,0.295301311783648,0.191885364587566,0.00276044048903098,0.00541171979313126
2.9,67,5087,0.279065540776621,0.167852376199583,0.00235340474575778,0.00461368650195951
2.9,68,4991,0.287384549670488,0.178725847801886,0.00252984306334719,0.00495960427769972
2.9,69,4522,0.283501869142008,0.179764451225755,0.00267324359101097,0.00524086424104613
2.9,70,4816,0.273480151550646,0.157373983487575,0.00226772140195457,0.00444576981993204
2.9,71,4887,0.29399820162558,0.183648939515451,0.0026270434467977,0.00515018634535976
2.9,72,4462,0.308449577813257,0.200230733461509,0.00299754668186099,0.00587667799946605
2.9,73,5090,0.264249087680557,0.164007680461049,0.00229882173843704,0.00450667967585515
2.9,74,5486,0.253693097648969,0.147943101056477,0.00199740814330974,0.00391571209293662
2.9,75,4180,0.326240529473185,0.209090519079114,0.00323404605225831,0.0063404501636922
2.9,76,4620,0.292129903225682,0.179206192498023,0.00263652579634896,0.00516885004674233
2.9,77,5224,0.281381395309617,0.17277918083023,0.0023905059361993,0.00468639154791823
2.9,78,4835,0.280258313443422,0.173429202740949,0.00249415815340171,0.00488968445448393
2.9,79,4472,0.297431704525846,0.191180931061856,0.00285886517830236,0.00560479007728308
2.9,80,6070,0.240983529279659,0.141198804187359,0.00181232746967023,0.00355280511633197
2.9,81,5986,0.263190065808379,0.154204984446348,0.00199310443538732,0.0039072030735919
2.9,82,4889,0.2732221325519,0.172445917456829,0.00246628293866505,0.00483502297696691
2.9,83,5159,0.266863036865203,0.160895168984825,0.00224006303919961,0.00439147336909255
2.9,84,4528,0.308543019174093,0.195390015458752,0.00290368270724416,0.00569263553750026
2.9,85,5551,0.275272601258248,0.160268387243854,0.00215110818636032,0.00421701423089139
2.9,86,4443,0.307733038833349,0.193297659814159,0.00289993617513529,0.00568531960034885
2.9,87,4281,0.315752290936243,0.19938237822058,0.00304729260687754,0.00597427324922333
2.9,88,5069,0.28550232719404,0.175386181198725,0.00246339596882938,0.00482932073601721
2.9,89,4480,0.292660214289679,0.18625099816119,0.00278265651899177,0.00545538076483975
2.9,90,4796,0.274161562651971,0.17349470875804,0.00250522448120265,0.00491138949501056
