"z","time","maxtrop","replicate"
5,7750000,3.139253,14
5,7800000,3.136138,14
5,7850000,3.143326,14
5,7900000,3.19062,14
5,7950000,3.19062,14
5,8e+06,3.188467,14
5,8050000,3.188467,14
5,8100000,3.188467,14
5,8150000,2.977479,14
5,8200000,2.994212,14
5,8250000,3.003,14
5,8300000,3.003,14
5,8350000,2.947225,14
5,8400000,2.960256,14
5,8450000,2.984413,14
5,8500000,2.984425,14
5,8550000,2.984422,14
5,8600000,2.980211,14
5,8650000,2.995163,14
5,8700000,3.247002,14
5,8750000,3.674949,14
5,8800000,3.6611,14
5,8850000,3.66615,14
5,8900000,3.939319,14
5,8950000,3.762042,14
5,9e+06,3.707069,14
5,9050000,3.704536,14
5,9100000,3.67022,14
5,9150000,3.670141,14
5,9200000,3.669669,14
5,9250000,3.629684,14
5,9300000,3.629876,14
5,9350000,3.629876,14
5,9400000,3.629876,14
5,9450000,3.629876,14
5,9500000,3.61279,14
5,9550000,3.612755,14
5,9600000,3.612755,14
5,9650000,3.612789,14
5,9700000,3.613055,14
5,9750000,3.622303,14
5,9800000,3.616404,14
5,9850000,3.616404,14
5,9900000,3.616404,14
5,9950000,3.616404,14
5,1e+07,3.616484,14
5,10050000,3.612061,14
5,10100000,3.612059,14
5,10150000,3.600622,14
5,10200000,3.347568,14
5,10250000,3.347654,14
5,10300000,3.349577,14
5,10350000,3.346902,14
5,10400000,3.352586,14
5,10450000,3.353286,14
5,10500000,3.354409,14
5,10550000,3.352945,14
5,10600000,3.352926,14
5,10650000,3.347513,14
5,10700000,3.348115,14
5,10750000,3.328084,14
5,10800000,3.328084,14
5,10850000,3.198057,14
5,10900000,3.249034,14
5,10950000,3.407812,14
5,1.1e+07,3.384126,14
5,11050000,3.377732,14
5,11100000,3.499908,14
5,11150000,3.291594,14
5,11200000,3.358318,14
5,11250000,3.358318,14
5,11300000,2.964244,14
5,11350000,2.964244,14
5,11400000,2.964245,14
5,11450000,2.997373,14
5,11500000,2.955686,14
5,11550000,3.035043,14
5,11600000,3.029295,14
5,11650000,3.11634,14
5,11700000,3.101584,14
5,11750000,3.044632,14
5,11800000,3.039901,14
5,11850000,3.048574,14
5,11900000,3.004551,14
5,11950000,3.000407,14
5,1.2e+07,3.027334,14
5,12050000,3.033538,14
5,12100000,3.133333,14
5,12150000,2.336551,14
5,12200000,2.348517,14
5,12250000,2.614163,14
5,12300000,2.899654,14
5,12350000,2.628962,14
5,12400000,2.771707,14
5,12450000,2.759408,14
5,12500000,2.690858,14
5,12550000,2.747625,14
5,12600000,2.550497,14
5,12650000,2.577427,14
5,12700000,2.669663,14
5,12750000,2.761455,14
5,12800000,3.273251,14
5,12850000,3.117792,14
5,12900000,3.391206,14
5,12950000,3.328005,14
5,1.3e+07,3.257238,14
5,13050000,3.162419,14
5,13100000,3.164898,14
5,13150000,3.27872,14
5,13200000,3.094432,14
5,13250000,3.210989,14
5,13300000,3.215857,14
5,13350000,3.205776,14
5,13400000,3.156584,14
5,13450000,3.150034,14
5,13500000,2.964997,14
5,13550000,3.006461,14
5,13600000,2.385626,14
5,13650000,2.757969,14
5,13700000,2.605046,14
5,13750000,3.391393,14
5,13800000,2.770327,14
5,13850000,2.820939,14
5,13900000,2.878703,14
5,13950000,2.879677,14
5,1.4e+07,2.878176,14
5,14050000,2.912867,14
5,14100000,2.949616,14
5,14150000,2.958468,14
5,14200000,2.991598,14
5,14250000,2.995499,14
5,14300000,2.99276,14
5,14350000,2.982519,14
5,14400000,3.086003,14
5,14450000,3.103664,14
5,14500000,3.103205,14
5,14550000,3.139756,14
5,14600000,3.153618,14
5,14650000,3.159392,14
5,14700000,3.128744,14
5,14750000,3.202063,14
5,14800000,3.181811,14
5,14850000,3.20156,14
5,14900000,3.294335,14
5,14950000,3.145013,14
5,1.5e+07,3.159149,14
5,15050000,3.144019,14
5,15100000,3.183748,14
5,15150000,3.190895,14
5,15200000,3.056908,14
5,15250000,3.047564,14
5,15300000,3.065576,14
5,15350000,3.098221,14
5,15400000,3.06428,14
5,15450000,3.032204,14
5,15500000,3.031846,14
5,15550000,2.956937,14
5,15600000,3.016903,14
5,15650000,3.087598,14
5,15700000,2.957552,14
5,15750000,2.976245,14
5,15800000,2.98067,14
5,15850000,2.989114,14
5,15900000,2.971688,14
5,15950000,2.956023,14
5,1.6e+07,3.150076,14
5,16050000,3.150508,14
5,16100000,3.150516,14
5,16150000,3.150515,14
5,16200000,3.04095,14
5,16250000,3.080354,14
5,16300000,3.101256,14
5,16350000,3.095543,14
5,16400000,3.088208,14
5,16450000,3.085402,14
5,16500000,3.077432,14
5,16550000,3.051764,14
5,16600000,3.054637,14
5,16650000,3.054337,14
5,16700000,3.018386,14
5,16750000,3.015016,14
5,16800000,3.448497,14
5,16850000,3.507498,14
5,16900000,3.507425,14
5,16950000,3.496866,14
5,1.7e+07,3.45236,14
5,17050000,3.452364,14
5,17100000,3.444693,14
5,17150000,3.439508,14
5,17200000,3.466665,14
5,17250000,3.466667,14
5,17300000,3.459296,14
5,17350000,3.482919,14
5,17400000,3.483504,14
5,17450000,3.483506,14
5,17500000,3.488061,14
5,17550000,3.450664,14
5,17600000,3.450945,14
5,17650000,3.450946,14
5,17700000,3.442749,14
5,17750000,3.406305,14
5,17800000,3.421356,14
5,17850000,3.35213,14
5,17900000,3.224747,14
5,17950000,3.2253,14
5,1.8e+07,3.245654,14
5,18050000,3.284944,14
5,18100000,3.287895,14
5,18150000,3.300462,14
5,18200000,3.273373,14
5,18250000,3.268233,14
5,18300000,3.311548,14
5,18350000,3.304222,14
5,18400000,3.30422,14
5,18450000,3.30422,14
5,18500000,3.570286,14
5,18550000,3.570286,14
5,18600000,3.619314,14
5,18650000,3.619314,14
5,18700000,3.637664,14
5,18750000,3.638075,14
5,18800000,3.642972,14
5,18850000,3.648565,14
5,18900000,3.627526,14
5,18950000,3.627177,14
5,1.9e+07,3.64181,14
5,19050000,3.647182,14
5,19100000,3.650181,14
5,19150000,3.651612,14
5,19200000,3.625126,14
5,19250000,3.62541,14
5,19300000,3.625541,14
5,19350000,3.625593,14
5,19400000,3.588439,14
5,19450000,3.58843,14
5,19500000,3.591251,14
5,19550000,3.602764,14
5,19600000,3.601048,14
5,19650000,3.600974,14
5,19700000,3.600974,14
5,19750000,3.600974,14
5,19800000,3.600974,14
5,19850000,3.600974,14
5,19900000,3.600974,14
5,19950000,3.600974,14
5,2e+07,3.604927,14
5,20050000,3.546644,14
5,20100000,3.55783,14
5,20150000,3.557883,14
5,20200000,3.547471,14
5,20250000,3.52903,14
5,20300000,NA,14
5,20350000,3.601524,14
5,20400000,3.601542,14
5,20450000,3.772711,14
5,20500000,3.576731,14
5,20550000,3.732529,14
5,20600000,3.732534,14
5,20650000,3.655686,14
5,20700000,3.655715,14
5,20750000,3.711302,14
5,20800000,3.883674,14
5,20850000,3.883674,14
5,20900000,3.883674,14
5,20950000,3.883674,14
5,2.1e+07,3.883674,14
5,21050000,3.883694,14
5,21100000,3.91179,14
5,21150000,3.918324,14
5,21200000,3.918511,14
5,21250000,3.912559,14
5,21300000,3.917736,14
5,21350000,3.898261,14
5,21400000,3.898385,14
5,21450000,3.903159,14
5,21500000,3.898516,14
5,21550000,3.908194,14
5,21600000,3.653444,14
5,21650000,3.68819,14
5,21700000,3.674319,14
5,21750000,3.676425,14
5,21800000,3.743771,14
5,21850000,3.69586,14
5,21900000,3.699479,14
5,21950000,3.700868,14
5,2.2e+07,3.700871,14
5,22050000,3.700871,14
5,22100000,3.681543,14
5,22150000,3.682103,14
5,22200000,3.682105,14
5,22250000,3.680936,14
5,22300000,3.709556,14
5,22350000,3.708364,14
5,22400000,3.701829,14
5,22450000,3.701819,14
5,22500000,3.701819,14
5,22550000,3.701819,14
5,22600000,3.701819,14
5,22650000,3.701819,14
5,22700000,3.701819,14
5,22750000,3.701819,14
5,22800000,3.701819,14
5,22850000,3.701784,14
5,22900000,3.699338,14
5,22950000,3.69378,14
5,2.3e+07,3.693758,14
5,23050000,3.693758,14
5,23100000,3.693758,14
5,23150000,3.693758,14
5,23200000,3.693758,14
5,23250000,3.693758,14
5,23300000,3.693758,14
5,23350000,3.700618,14
5,23400000,3.713343,14
5,23450000,3.706452,14
5,23500000,3.701331,14
5,23550000,3.701331,14
5,23600000,3.647339,14
5,23650000,3.647269,14
5,23700000,3.647266,14
5,23750000,3.647266,14
5,23800000,3.647266,14
5,23850000,3.647266,14
5,23900000,3.586437,14
5,23950000,3.687904,14
5,2.4e+07,3.750004,14
5,24050000,3.750025,14
5,24100000,3.726794,14
5,24150000,3.726665,14
5,24200000,3.726665,14
5,24250000,3.726665,14
5,24300000,3.726499,14
5,24350000,3.664936,14
5,24400000,3.618759,14
5,24450000,3.617621,14
5,24500000,3.61762,14
5,24550000,3.627382,14
5,24600000,3.335916,14
5,24650000,3.259346,14
5,24700000,3.321748,14
5,24750000,3.023161,14
5,24800000,2.216018,14
5,24850000,2.117807,14
5,24900000,2.362831,14
5,24950000,2.75305,14
5,2.5e+07,2.797804,14
0.1,50000,1.001075,15
0.1,1e+05,1.017979,15
0.1,150000,1.82695,15
0.1,2e+05,2.08977,15
0.1,250000,2.014788,15
0.1,3e+05,2.228614,15
0.1,350000,2.175686,15
0.1,4e+05,1.978537,15
0.1,450000,2.151321,15
0.1,5e+05,2.043472,15
0.1,550000,2.381484,15
0.1,6e+05,2.268637,15
0.1,650000,2.748445,15
0.1,7e+05,2.423409,15
0.1,750000,3.613848,15
0.1,8e+05,3.422574,15
0.1,850000,2.455191,15
0.1,9e+05,3.045763,15
0.1,950000,3.440223,15
0.1,1e+06,2.025958,15
0.1,1050000,2.298581,15
0.1,1100000,1.998444,15
0.1,1150000,2.967733,15
0.1,1200000,2.318418,15
0.1,1250000,3.033244,15
0.1,1300000,3.077206,15
0.1,1350000,3.097936,15
0.1,1400000,2.365165,15
0.1,1450000,2.440509,15
0.1,1500000,3.106462,15
0.1,1550000,2.829168,15
0.1,1600000,2.932516,15
0.1,1650000,3.048285,15
0.1,1700000,3.0821,15
0.1,1750000,3.356443,15
0.1,1800000,3.618932,15
0.1,1850000,3.632629,15
0.1,1900000,3.840969,15
0.1,1950000,3.453277,15
0.1,2e+06,3.037924,15
0.1,2050000,3.095616,15
0.1,2100000,3.008441,15
0.1,2150000,2.962963,15
0.1,2200000,2.960425,15
0.1,2250000,2.978899,15
0.1,2300000,2.875102,15
0.1,2350000,2.988754,15
0.1,2400000,2.974678,15
0.1,2450000,2.9585,15
0.1,2500000,2.932956,15
0.1,2550000,3.021388,15
0.1,2600000,3.037254,15
0.1,2650000,2.966013,15
0.1,2700000,2.94934,15
0.1,2750000,2.813887,15
0.1,2800000,2.838351,15
0.1,2850000,3.049427,15
0.1,2900000,4.019744,15
0.1,2950000,3.483144,15
0.1,3e+06,3.462158,15
0.1,3050000,3.218346,15
0.1,3100000,3.274755,15
0.1,3150000,3.203463,15
0.1,3200000,3.167564,15
0.1,3250000,3.146291,15
0.1,3300000,3.903843,15
0.1,3350000,3.931564,15
0.1,3400000,3.879119,15
0.1,3450000,4.089402,15
0.1,3500000,4.084916,15
0.1,3550000,4.067084,15
0.1,3600000,4.059313,15
0.1,3650000,4.089708,15
0.1,3700000,4.107886,15
0.1,3750000,4.105768,15
0.1,3800000,4.105586,15
0.1,3850000,4.115855,15
0.1,3900000,4.086499,15
0.1,3950000,4.09398,15
0.1,4e+06,3.97427,15
0.1,4050000,4.009546,15
0.1,4100000,3.943167,15
0.1,4150000,3.961836,15
0.1,4200000,3.942275,15
0.1,4250000,3.931293,15
0.1,4300000,3.93205,15
0.1,4350000,3.929724,15
0.1,4400000,3.924209,15
0.1,4450000,3.924427,15
0.1,4500000,3.850196,15
0.1,4550000,3.837144,15
0.1,4600000,3.849926,15
0.1,4650000,3.869256,15
0.1,4700000,3.841952,15
0.1,4750000,3.862943,15
0.1,4800000,3.872263,15
0.1,4850000,3.885631,15
0.1,4900000,3.909425,15
0.1,4950000,3.94006,15
0.1,5e+06,3.967881,15
0.1,5050000,3.947187,15
0.1,5100000,3.946848,15
0.1,5150000,3.94705,15
0.1,5200000,3.964048,15
0.1,5250000,3.964408,15
0.1,5300000,3.964613,15
0.1,5350000,3.964621,15
0.1,5400000,3.953861,15
0.1,5450000,3.940226,15
0.1,5500000,3.929831,15
0.1,5550000,3.933828,15
0.1,5600000,3.931697,15
0.1,5650000,3.923321,15
0.1,5700000,3.925618,15
0.1,5750000,3.94172,15
0.1,5800000,3.944799,15
0.1,5850000,3.942582,15
0.1,5900000,3.941848,15
0.1,5950000,3.942027,15
0.1,6e+06,3.941296,15
0.1,6050000,3.942157,15
0.1,6100000,3.922669,15
0.1,6150000,3.943903,15
0.1,6200000,3.899818,15
0.1,6250000,3.893128,15
0.1,6300000,3.915388,15
0.1,6350000,3.804082,15
0.1,6400000,3.798013,15
0.1,6450000,3.702958,15
0.1,6500000,3.833774,15
0.1,6550000,3.812641,15
0.1,6600000,3.789982,15
0.1,6650000,3.769282,15
0.1,6700000,3.739456,15
0.1,6750000,3.754782,15
0.1,6800000,3.771939,15
0.1,6850000,3.770369,15
0.1,6900000,3.776753,15
0.1,6950000,3.777657,15
0.1,7e+06,3.778194,15
0.1,7050000,3.778217,15
0.1,7100000,3.778218,15
0.1,7150000,3.778219,15
0.1,7200000,3.782857,15
0.1,7250000,3.781776,15
0.1,7300000,3.773883,15
0.1,7350000,3.764757,15
0.1,7400000,3.73495,15
0.1,7450000,3.733261,15
0.1,7500000,3.677337,15
0.1,7550000,3.698556,15
0.1,7600000,3.698982,15
0.1,7650000,3.699199,15
0.1,7700000,3.698961,15
0.1,7750000,3.880049,15
0.1,7800000,3.916315,15
0.1,7850000,3.911796,15
0.1,7900000,3.930947,15
0.1,7950000,3.926206,15
0.1,8e+06,3.927816,15
0.1,8050000,3.929913,15
0.1,8100000,3.928278,15
0.1,8150000,3.924931,15
0.1,8200000,3.92194,15
0.1,8250000,3.849197,15
0.1,8300000,3.734612,15
0.1,8350000,3.733419,15
0.1,8400000,3.733363,15
0.1,8450000,3.781337,15
0.1,8500000,3.774467,15
0.1,8550000,3.780256,15
0.1,8600000,3.777234,15
0.1,8650000,3.776536,15
0.1,8700000,3.774839,15
0.1,8750000,3.77456,15
0.1,8800000,3.768828,15
0.1,8850000,3.778596,15
0.1,8900000,3.780413,15
0.1,8950000,3.780737,15
0.1,9e+06,3.768864,15
0.1,9050000,3.793905,15
0.1,9100000,3.784609,15
0.1,9150000,3.837757,15
0.1,9200000,3.824847,15
0.1,9250000,3.855706,15
0.1,9300000,3.854343,15
0.1,9350000,3.852864,15
0.1,9400000,3.752513,15
0.1,9450000,3.800953,15
0.1,9500000,3.770395,15
0.1,9550000,3.85352,15
0.1,9600000,3.549305,15
0.1,9650000,3.602619,15
0.1,9700000,3.413111,15
0.1,9750000,3.430117,15
0.1,9800000,3.41605,15
0.1,9850000,3.437374,15
0.1,9900000,3.481386,15
0.1,9950000,3.40998,15
0.1,1e+07,3.309616,15
0.1,10050000,3.260568,15
0.1,10100000,3.244867,15
0.1,10150000,3.397747,15
0.1,10200000,3.737655,15
0.1,10250000,3.797549,15
0.1,10300000,3.895192,15
0.1,10350000,3.978855,15
0.1,10400000,3.914432,15
0.1,10450000,3.912442,15
0.1,10500000,3.921016,15
0.1,10550000,3.936972,15
0.1,10600000,3.933163,15
0.1,10650000,3.934651,15
0.1,10700000,3.934651,15
0.1,10750000,3.934525,15
0.1,10800000,3.96805,15
0.1,10850000,3.877125,15
0.1,10900000,3.876004,15
0.1,10950000,3.875782,15
0.1,1.1e+07,3.876102,15
0.1,11050000,3.875388,15
0.1,11100000,3.875379,15
0.1,11150000,3.879688,15
0.1,11200000,3.879686,15
0.1,11250000,3.855945,15
0.1,11300000,3.87152,15
0.1,11350000,3.865283,15
0.1,11400000,3.874455,15
0.1,11450000,3.88441,15
0.1,11500000,3.884526,15
0.1,11550000,3.884483,15
0.1,11600000,3.851716,15
0.1,11650000,3.773199,15
0.1,11700000,3.748607,15
0.1,11750000,3.702954,15
0.1,11800000,3.747738,15
0.1,11850000,3.753214,15
0.1,11900000,3.944747,15
0.1,11950000,3.939672,15
0.1,1.2e+07,3.869418,15
0.1,12050000,3.837952,15
0.1,12100000,3.827533,15
0.1,12150000,3.850028,15
0.1,12200000,3.745094,15
0.1,12250000,3.84967,15
0.1,12300000,3.59605,15
0.1,12350000,3.708005,15
0.1,12400000,3.714489,15
0.1,12450000,3.854803,15
0.1,12500000,3.867859,15
0.1,12550000,3.912041,15
0.1,12600000,4.068425,15
0.1,12650000,4.047339,15
0.1,12700000,4.063531,15
0.1,12750000,4.121038,15
0.1,12800000,4.088743,15
0.1,12850000,4.088872,15
0.1,12900000,3.952443,15
0.1,12950000,3.97191,15
0.1,1.3e+07,3.971412,15
0.1,13050000,3.949515,15
0.1,13100000,3.912435,15
0.1,13150000,3.838045,15
0.1,13200000,3.760466,15
0.1,13250000,3.800866,15
0.1,13300000,3.800839,15
0.1,13350000,3.800839,15
0.1,13400000,3.806619,15
0.1,13450000,3.806619,15
0.1,13500000,3.720875,15
0.1,13550000,3.806549,15
0.1,13600000,3.762235,15
0.1,13650000,3.795604,15
0.1,13700000,3.840889,15
0.1,13750000,3.846062,15
0.1,13800000,3.898545,15
0.1,13850000,3.755813,15
0.1,13900000,3.76696,15
0.1,13950000,3.785611,15
0.1,1.4e+07,3.804404,15
0.1,14050000,3.719095,15
0.1,14100000,3.72532,15
0.1,14150000,3.724665,15
0.1,14200000,3.73095,15
0.1,14250000,3.751633,15
0.1,14300000,3.760583,15
0.1,14350000,3.754924,15
0.1,14400000,3.749834,15
0.1,14450000,3.745517,15
0.1,14500000,3.729868,15
0.1,14550000,3.716878,15
0.1,14600000,3.741986,15
0.1,14650000,3.794691,15
0.1,14700000,3.785217,15
0.1,14750000,3.78254,15
0.1,14800000,3.781459,15
0.1,14850000,3.781888,15
0.1,14900000,3.782021,15
0.1,14950000,3.782056,15
0.1,1.5e+07,3.782055,15
0.1,15050000,3.781333,15
0.1,15100000,3.749436,15
0.1,15150000,3.700214,15
0.1,15200000,3.692836,15
0.1,15250000,3.687272,15
0.1,15300000,3.694002,15
0.1,15350000,3.562441,15
0.1,15400000,3.56774,15
0.1,15450000,3.569113,15
0.1,15500000,3.569286,15
0.1,15550000,3.649642,15
0.1,15600000,3.527648,15
0.1,15650000,3.564353,15
0.1,15700000,3.542607,15
0.1,15750000,3.558097,15
0.1,15800000,3.717212,15
0.1,15850000,3.502758,15
0.1,15900000,3.362986,15
0.1,15950000,3.35049,15
0.1,1.6e+07,3.710344,15
0.1,16050000,3.789625,15
0.1,16100000,3.946457,15
0.1,16150000,3.940369,15
0.1,16200000,4.016731,15
0.1,16250000,4.016721,15
0.1,16300000,4.016854,15
0.1,16350000,4.020454,15
0.1,16400000,3.426391,15
0.1,16450000,3.53887,15
0.1,16500000,3.773899,15
0.1,16550000,3.937791,15
0.1,16600000,3.915467,15
0.1,16650000,3.913014,15
0.1,16700000,3.92449,15
0.1,16750000,3.926311,15
0.1,16800000,3.932352,15
0.1,16850000,3.934116,15
0.1,16900000,3.908929,15
0.1,16950000,3.896414,15
0.1,1.7e+07,3.916714,15
0.1,17050000,3.914031,15
0.1,17100000,3.950988,15
0.1,17150000,3.897158,15
0.1,17200000,3.885366,15
0.1,17250000,3.895401,15
0.1,17300000,3.928941,15
0.1,17350000,3.92189,15
0.1,17400000,3.914026,15
0.1,17450000,3.908355,15
0.1,17500000,3.907547,15
0.1,17550000,3.846707,15
0.1,17600000,3.850461,15
0.1,17650000,3.849871,15
0.1,17700000,3.848127,15
0.1,17750000,3.839976,15
0.1,17800000,3.812345,15
0.1,17850000,3.812595,15
0.1,17900000,3.806586,15
0.1,17950000,3.805171,15
0.1,1.8e+07,3.851039,15
0.1,18050000,3.859503,15
0.1,18100000,3.859951,15
0.1,18150000,3.814578,15
0.1,18200000,3.814586,15
0.1,18250000,3.814645,15
0.1,18300000,3.835793,15
0.1,18350000,3.826044,15
0.1,18400000,3.825794,15
0.1,18450000,3.827642,15
0.1,18500000,3.827354,15
0.1,18550000,3.827275,15
0.1,18600000,3.826607,15
0.1,18650000,3.828858,15
0.1,18700000,3.829836,15
0.1,18750000,3.824451,15
0.1,18800000,3.826651,15
0.1,18850000,3.825887,15
0.1,18900000,3.809342,15
0.1,18950000,3.829787,15
0.1,1.9e+07,3.832108,15
0.1,19050000,3.832532,15
0.1,19100000,3.797638,15
0.1,19150000,3.810057,15
0.1,19200000,3.807051,15
0.1,19250000,3.807036,15
0.1,19300000,3.807049,15
0.1,19350000,3.807053,15
0.1,19400000,3.80705,15
0.1,19450000,3.805548,15
0.1,19500000,3.770849,15
0.1,19550000,3.764498,15
0.1,19600000,3.89856,15
0.1,19650000,3.888918,15
0.1,19700000,3.872095,15
0.1,19750000,3.873662,15
0.1,19800000,3.877209,15
0.1,19850000,3.878709,15
0.1,19900000,3.878965,15
0.1,19950000,3.879278,15
0.1,2e+07,3.879649,15
0.1,20050000,3.88007,15
0.1,20100000,3.880588,15
0.1,20150000,3.88145,15
0.1,20200000,3.883528,15
0.1,20250000,3.888028,15
0.1,20300000,3.893389,15
0.1,20350000,3.896862,15
0.1,20400000,3.898458,15
0.1,20450000,3.898988,15
0.1,20500000,3.897349,15
0.1,20550000,3.888706,15
0.1,20600000,3.884991,15
0.1,20650000,3.883542,15
0.1,20700000,3.884018,15
0.1,20750000,3.885217,15
0.1,20800000,3.890907,15
0.1,20850000,3.894122,15
0.1,20900000,3.764478,15
0.1,20950000,3.765628,15
0.1,2.1e+07,3.765352,15
0.1,21050000,3.7655,15
0.1,21100000,3.765333,15
0.1,21150000,3.760385,15
0.1,21200000,3.758022,15
0.1,21250000,3.768918,15
0.1,21300000,3.728081,15
0.1,21350000,3.722865,15
0.1,21400000,3.742572,15
0.1,21450000,3.739189,15
0.1,21500000,3.727185,15
0.1,21550000,3.726451,15
0.1,21600000,3.728208,15
0.1,21650000,3.726588,15
0.1,21700000,3.722294,15
0.1,21750000,3.737843,15
0.1,21800000,3.752822,15
0.1,21850000,3.753403,15
0.1,21900000,3.752593,15
0.1,21950000,3.741944,15
0.1,2.2e+07,3.742636,15
0.1,22050000,3.737526,15
0.1,22100000,3.729513,15
0.1,22150000,3.726689,15
0.1,22200000,3.725972,15
0.1,22250000,3.72591,15
0.1,22300000,3.732205,15
0.1,22350000,3.73287,15
0.1,22400000,3.733627,15
0.1,22450000,3.735565,15
0.1,22500000,3.739466,15
0.1,22550000,3.751905,15
0.1,22600000,3.755881,15
0.1,22650000,3.753415,15
0.1,22700000,3.744319,15
0.1,22750000,3.76003,15
0.1,22800000,3.752556,15
0.1,22850000,3.755026,15
0.1,22900000,3.758013,15
0.1,22950000,3.737161,15
0.1,2.3e+07,3.815096,15
0.1,23050000,3.923073,15
0.1,23100000,3.876974,15
0.1,23150000,3.880987,15
0.1,23200000,3.882003,15
0.1,23250000,3.833662,15
0.1,23300000,3.833732,15
0.1,23350000,3.83375,15
0.1,23400000,3.833755,15
0.1,23450000,3.833756,15
0.1,23500000,3.833756,15
0.1,23550000,3.833756,15
0.1,23600000,3.833756,15
0.1,23650000,3.83812,15
0.1,23700000,3.847806,15
0.1,23750000,3.846669,15
0.1,23800000,3.845966,15
0.1,23850000,3.846027,15
0.1,23900000,3.84606,15
0.1,23950000,3.846055,15
0.1,2.4e+07,3.845812,15
0.1,24050000,3.830198,15
0.1,24100000,3.830992,15
0.1,24150000,3.830804,15
0.1,24200000,3.830759,15
0.1,24250000,3.830779,15
0.1,24300000,3.830752,15
0.1,24350000,3.830728,15
0.1,24400000,3.83069,15
0.1,24450000,3.830632,15
0.1,24500000,3.830548,15
0.1,24550000,3.83043,15
0.1,24600000,3.847264,15
0.1,24650000,3.856081,15
0.1,24700000,3.835161,15
0.1,24750000,3.833724,15
0.1,24800000,3.834414,15
0.1,24850000,3.892938,15
0.1,24900000,3.892945,15
0.1,24950000,3.892929,15
0.1,2.5e+07,3.89283,15
0.2,50000,1.000651,15
0.2,1e+05,2.937721,15
0.2,150000,2.901799,15
0.2,2e+05,2.710658,15
0.2,250000,3.116007,15
0.2,3e+05,3.382003,15
0.2,350000,3.771509,15
0.2,4e+05,3.695686,15
0.2,450000,3.078245,15
0.2,5e+05,3.193133,15
0.2,550000,3.305006,15
0.2,6e+05,3.261801,15
0.2,650000,3.493424,15
0.2,7e+05,3.460041,15
0.2,750000,3.727291,15
0.2,8e+05,3.672348,15
0.2,850000,3.915505,15
0.2,9e+05,3.91048,15
0.2,950000,3.91048,15
0.2,1e+06,3.896634,15
0.2,1050000,4.061154,15
0.2,1100000,4.037175,15
0.2,1150000,4.002881,15
0.2,1200000,4.02497,15
0.2,1250000,4.030273,15
0.2,1300000,3.797616,15
0.2,1350000,3.776332,15
0.2,1400000,3.826897,15
0.2,1450000,3.761853,15
0.2,1500000,3.705273,15
0.2,1550000,3.305762,15
0.2,1600000,3.238911,15
0.2,1650000,3.250623,15
0.2,1700000,3.21485,15
0.2,1750000,3.797419,15
0.2,1800000,3.913296,15
0.2,1850000,4.012091,15
0.2,1900000,3.974566,15
0.2,1950000,3.908357,15
0.2,2e+06,3.887415,15
0.2,2050000,3.883528,15
0.2,2100000,3.995471,15
0.2,2150000,3.93932,15
0.2,2200000,3.801234,15
0.2,2250000,3.780325,15
0.2,2300000,3.61258,15
0.2,2350000,3.807,15
0.2,2400000,3.852523,15
0.2,2450000,3.737818,15
0.2,2500000,3.757154,15
0.2,2550000,3.768005,15
0.2,2600000,3.763481,15
0.2,2650000,3.834699,15
0.2,2700000,3.839252,15
0.2,2750000,3.844804,15
0.2,2800000,3.888007,15
0.2,2850000,3.883248,15
0.2,2900000,3.884157,15
0.2,2950000,3.891429,15
0.2,3e+06,3.891444,15
0.2,3050000,3.891445,15
0.2,3100000,3.891468,15
0.2,3150000,3.891729,15
0.2,3200000,3.893132,15
0.2,3250000,3.891362,15
0.2,3300000,3.881329,15
0.2,3350000,3.879711,15
0.2,3400000,3.917292,15
0.2,3450000,3.919127,15
0.2,3500000,3.919258,15
0.2,3550000,3.919315,15
0.2,3600000,4.017424,15
0.2,3650000,4.00911,15
0.2,3700000,4.006424,15
0.2,3750000,4.00413,15
0.2,3800000,3.9965,15
0.2,3850000,3.994307,15
0.2,3900000,3.99252,15
0.2,3950000,3.992059,15
0.2,4e+06,3.991883,15
0.2,4050000,3.988502,15
0.2,4100000,3.975973,15
0.2,4150000,3.955019,15
0.2,4200000,3.86968,15
0.2,4250000,3.854326,15
0.2,4300000,3.855401,15
0.2,4350000,3.64032,15
0.2,4400000,3.652967,15
0.2,4450000,3.687592,15
0.2,4500000,3.745954,15
0.2,4550000,3.746006,15
0.2,4600000,3.863456,15
0.2,4650000,3.818734,15
0.2,4700000,3.705856,15
0.2,4750000,3.713801,15
0.2,4800000,3.70852,15
0.2,4850000,3.688761,15
0.2,4900000,3.617795,15
0.2,4950000,3.865361,15
0.2,5e+06,3.865093,15
0.2,5050000,3.832888,15
0.2,5100000,3.811173,15
0.2,5150000,3.81031,15
0.2,5200000,3.811498,15
0.2,5250000,3.781168,15
0.2,5300000,3.855615,15
0.2,5350000,3.662404,15
0.2,5400000,3.60863,15
0.2,5450000,3.609626,15
0.2,5500000,3.61325,15
0.2,5550000,3.480399,15
0.2,5600000,4.029004,15
0.2,5650000,3.72249,15
0.2,5700000,3.913905,15
0.2,5750000,3.927563,15
0.2,5800000,3.93082,15
0.2,5850000,3.885693,15
0.2,5900000,3.884289,15
0.2,5950000,3.883347,15
0.2,6e+06,3.855515,15
0.2,6050000,3.855414,15
0.2,6100000,3.866257,15
0.2,6150000,3.865748,15
0.2,6200000,3.922242,15
0.2,6250000,3.885102,15
