"specrich","time","bodysize","feedingcenter","feedingrange","popbiomass","trophicpos","popdensity","z","trophicposCLEAN","tfeedingcenter","tbodysize","replicate","maxattack","numberofsp","allmean","allsd","allmax","allmin","numberofspR","allmeanR","allsdR","allmaxR","allminR","bredth","totalspec","perccom"
4,14650000,8.489632,2.068255,0.314756,0.00023183,2.826336,2.73074262818459e-05,5,2.826336,117.018627498058,308767797.572685,2,2952297.02079194,4,77191985.8832937,154383874.459598,308767797.572685,3.56897084328133,2,71.1957594022146,6.87107011037944,76.0543396712721,66.3371791331571,9.71716053811501,5,0.4
4,14650000,1.821757,0.708911,0.446301,6.461e-05,1.73199,3.54657618990897e-05,5,1.73199,5.11576987287903,66.3371791331571,2,20.7778188642999,4,77191985.8832937,154383874.459598,308767797.572685,3.56897084328133,2,2.28448542164066,1.81653670395475,3.56897084328133,1,2.56897084328133,5,0.4
4,14650000,1.881124,0.697701,0.367228,1.07474695,1.826345,0.571332325779693,5,1.826345,4.98541137196056,76.0543396712721,2,27.9780394634352,4,77191985.8832937,154383874.459598,308767797.572685,3.56897084328133,2,2.28448542164066,1.81653670395475,3.56897084328133,1,2.56897084328133,5,0.4
4,14700000,5.629229,1.996037,0.373165,0.15738169,2.000047,0.027957947704739,5,2.000047,99.0916363058788,425822.886942788,2,17820.9524867924,4,106479.105487204,212895.85435461,425822.886942788,26.5338946203033,3,31.1783353429176,5.7009938343827,37.5407547686597,26.5338946203033,11.0068601483564,5,0.6
4,14700000,1.574503,-0.014254,0.305221,0.00218785,1.000047,0.00138954959120434,5,1.000047,0.967711718124147,37.5407547686597,2,19.8231608482917,4,106479.105487204,212895.85435461,425822.886942788,26.5338946203033,1,1,NA,1,1,0,5,0.2
4,14700000,1.469238,-0.045319,0.308391,0.23125106,1.000037,0.157395234808792,5,1.000037,0.900909154537669,29.4603566397898,2,16.3582511091033,4,106479.105487204,212895.85435461,425822.886942788,26.5338946203033,1,1,NA,1,1,0,5,0.2
4,14700000,1.423801,-0.024279,0.308124,2.021609,1.000049,1.4198676640907,5,1.000049,0.945629473730982,26.5338946203033,2,15.1368423812675,4,106479.105487204,212895.85435461,425822.886942788,26.5338946203033,1,1,NA,1,1,0,5,0.2
4,14750000,1.855244,1.268102,0.50898,0.00294503,2.339927,0.00158740844870001,5,2.339927,18.5396700179721,71.6545874659124,2,19.3037795130371,4,45.6205825308813,46.0553880011935,97.2664353476611,6.02150428860129,4,45.6205825308813,46.0553880011935,97.2664353476611,6.02150428860129,91.2449310590598,5,0.8
4,14750000,0.779705,0.093181,0.306234,0.03118028,1.065068,0.0399898423121565,5,1.065068,1.23931298478617,6.02150428860129,2,5.00766662269342,4,45.6205825308813,46.0553880011935,97.2664353476611,6.02150428860129,1,1,NA,1,1,0,5,0.2
4,14750000,0.87736,0.111419,0.317089,1.30975495,1.092046,1.49283640694812,5,1.092046,1.29246562134776,7.53980302135024,2,5.72464934108682,4,45.6205825308813,46.0553880011935,97.2664353476611,6.02150428860129,2,3.51075214430064,3.5507397342273,6.02150428860129,1,5.02150428860129,5,0.4
4,14750000,1.987963,1.297927,0.448336,0.79541805,2.355753,0.400117129946583,5,2.355753,19.8576110527703,97.2664353476611,2,27.559967623751,4,45.6205825308813,46.0553880011935,97.2664353476611,6.02150428860129,4,45.6205825308813,46.0553880011935,97.2664353476611,6.02150428860129,91.2449310590598,5,0.8
6,14800000,2.16834,0.925476,0.38022,2.04e-06,2.19508,9.40811865297878e-07,5,2.19508,8.42317841948049,147.346559617914,2,44.3741562540254,6,46.336537305931,65.556423122006,147.346559617914,4.00038693288147,4,4.63610640191048,0.561766404121853,5.28675275163415,4.00038693288147,1.28636581875268,7,0.571428571428571
6,14800000,0.687772,0.114989,0.309034,0.01836304,1.304744,0.0266993131444723,5,1.304744,1.30313377169393,4.8727260998635,2,4.23382402079942,6,46.336537305931,65.556423122006,147.346559617914,4.00038693288147,5,3.90888512152839,1.69733322385526,5.28675275163415,1,4.28675275163415,7,0.714285714285714
6,14800000,0.602102,0.086362,0.307241,0.96898225,1.261599,1.60933238886435,5,1.261599,1.22000609398352,4.00038693288147,2,3.6728855521192,6,46.336537305931,65.556423122006,147.346559617914,4.00038693288147,5,3.90888512152839,1.69733322385526,5.28675275163415,1,4.28675275163415,7,0.714285714285714
6,14800000,2.049715,0.941885,0.333247,0.92108005,2.232538,0.449369814827915,5,2.232538,8.74752112571904,112.12823861003,2,41.2505807687682,6,46.336537305931,65.556423122006,147.346559617914,4.00038693288147,4,4.63610640191048,0.561766404121853,5.28675275163415,4.00038693288147,1.28636581875268,7,0.571428571428571
6,14800000,0.723189,0.280254,0.300007,0.00083517,1.596722,0.00115484333970788,5,1.596722,1.90657546521802,5.28675275163415,2,4.63628823230449,6,46.336537305931,65.556423122006,147.346559617914,4.00038693288147,5,3.90888512152839,1.69733322385526,5.28675275163415,1,4.28675275163415,7,0.714285714285714
6,14800000,0.641926,0.199855,0.317005,1.73e-06,1.453987,2.69501469016678e-06,5,1.453987,1.58436412482857,4.38455982326281,2,3.81319007166263,6,46.336537305931,65.556423122006,147.346559617914,4.00038693288147,5,3.90888512152839,1.69733322385526,5.28675275163415,1,4.28675275163415,7,0.714285714285714
2,14850000,1.357211,-0.017219,0.301794,2.10069343,1.000095,1.54780165353803,5,1.000095,0.961127492117245,22.7620304507473,2,13.7755108939702,2,65.3863924983277,60.2799508951892,108.010754545908,22.7620304507473,1,1,NA,1,1,0,3,0.333333333333333
2,14850000,2.033467,0.720394,0.38939,0.23538092,1.815891,0.115753498827372,5,1.815891,5.25283791336153,108.010754545908,2,34.3261836500944,2,65.3863924983277,60.2799508951892,108.010754545908,22.7620304507473,2,11.8810152253737,15.3880793041116,22.7620304507473,1,21.7620304507473,3,0.666666666666667
9,14900000,0.735198,0.144751,0.338866,0.41501572,1.437413,0.564495170008623,5,1.437413,1.39556799153512,5.43498062222611,2,4.19064207971566,9,12.7346822330982,15.839727613798,44.2451834377798,3.94593566331464,8,4.3375513453097,1.47058260297807,5.67519776376463,1,4.67519776376463,10,0.8
9,14900000,0.650525,1.067005,0.386305,0.32759253,2.432492,0.503581768571538,5,2.432492,11.6682305053044,4.4722389532465,2,3.17594875632277,9,12.7346822330982,15.839727613798,44.2451834377798,3.94593566331464,9,12.7346822330982,15.839727613798,44.2451834377798,3.94593566331464,40.2992477744652,10,0.9
9,14900000,1.56427,-0.048782,0.330453,0.74209552,1.147859,0.474403728256631,5,1.147859,0.893754003086154,36.6665458976268,2,17.9888278992639,9,12.7346822330982,15.839727613798,44.2451834377798,3.94593566331464,4,3.41067275310431,1.62143082674307,4.4722389532465,1,3.4722389532465,10,0.4
9,14900000,1.645866,0.007109,0.354713,0.10062779,1.259279,0.0611397221888052,5,1.259279,1.01650378478198,44.2451834377798,2,19.2944525408624,9,12.7346822330982,15.839727613798,44.2451834377798,3.94593566331464,8,4.3375513453097,1.47058260297807,5.67519776376463,1,4.67519776376463,10,0.8
9,14900000,0.625777,1.103498,0.376089,1.3e-07,2.416419,2.07741735474458e-07,5,2.416419,12.6910629998124,4.22451639585609,2,3.12573520798691,9,12.7346822330982,15.839727613798,44.2451834377798,3.94593566331464,9,12.7346822330982,15.839727613798,44.2451834377798,3.94593566331464,40.2992477744652,10,0.9
9,14900000,0.59615,1.146954,0.468142,1.394e-05,2.367079,2.33833766669462e-05,5,2.367079,14.0266512792611,3.94593566331464,2,2.38586001938116,9,12.7346822330982,15.839727613798,44.2451834377798,3.94593566331464,9,12.7346822330982,15.839727613798,44.2451834377798,3.94593566331464,40.2992477744652,10,0.9
9,14900000,0.753981,0.012371,0.308867,0.30076873,1.15954,0.398907571941468,5,1.15954,1.02889486558142,5.67519776376463,2,4.74924206712924,9,12.7346822330982,15.839727613798,44.2451834377798,3.94593566331464,4,3.41067275310431,1.62143082674307,4.4722389532465,1,3.4722389532465,10,0.4
9,14900000,0.703275,1.076279,0.368375,1.71e-06,2.435201,2.43148128399275e-06,5,2.435201,11.9200753306488,5.049809557931,2,3.64817923415983,9,12.7346822330982,15.839727613798,44.2451834377798,3.94593566331464,9,12.7346822330982,15.839727613798,44.2451834377798,3.94593566331464,40.2992477744652,10,0.9
9,14900000,0.689995,0.060898,0.301273,4e-08,1.198969,5.79714345756129e-08,5,1.198969,1.15053013946787,4.89773180613864,2,4.35959457769239,9,12.7346822330982,15.839727613798,44.2451834377798,3.94593566331464,6,3.93170539608114,1.49374547896236,5.049809557931,1,4.049809557931,10,0.6
10,14950000,0.689995,0.060898,0.301273,0.01641247,1.123882,0.0237863607707302,5,1.123882,1.15053013946787,4.89773180613864,2,4.35959457769239,10,37.7459803808119,41.3879774911262,100.897405772195,4.89773180613864,3,3.65928404811324,2.30481238511275,5.08012033820108,1,4.08012033820108,11,0.272727272727273
10,14950000,1.876167,0.082973,0.313035,3.15e-06,1.16963,1.67895501839655e-06,5,1.16963,1.21052287324914,75.1911972431662,2,32.5418633990897,10,37.7459803808119,41.3879774911262,100.897405772195,4.89773180613864,5,4.44516037467197,1.95314247549723,5.66091977205274,1,4.66091977205274,11,0.454545454545455
10,14950000,1.997493,-0.024063,0.309053,0.27860089,1.075462,0.139475277260045,5,1.075462,0.946099907451578,99.4244048503133,2,40.6440383191204,10,37.7459803808119,41.3879774911262,100.897405772195,4.89773180613864,1,1,NA,1,1,0,11,0.0909090909090909
10,14950000,0.752887,0.051462,0.312302,5e-08,1.13563,6.64110284810337e-08,5,1.13563,1.12580195890256,5.66091977205274,2,4.68813976222708,10,37.7459803808119,41.3879774911262,100.897405772195,4.89773180613864,3,3.65928404811324,2.30481238511275,5.08012033820108,1,4.08012033820108,11,0.272727272727273
10,14950000,1.779343,0.168408,0.302238,0.503037,1.269862,0.282709404538642,5,1.269862,1.47369632327615,60.1648724041995,2,28.5146633834938,10,37.7459803808119,41.3879774911262,100.897405772195,4.89773180613864,5,4.44516037467197,1.95314247549723,5.66091977205274,1,4.66091977205274,11,0.454545454545455
10,14950000,0.747181,0.027173,0.307564,0.48233623,1.106595,0.645541348080318,5,1.106595,1.06456700107906,5.58702995696741,2,4.71368238075849,10,37.7459803808119,41.3879774911262,100.897405772195,4.89773180613864,1,1,NA,1,1,0,11,0.0909090909090909
10,14950000,0.982392,1.745203,0.36623,5.121e-05,2.261996,5.21278674907776e-05,5,2.261996,55.6164161430245,9.60266990274804,2,5.94223945799373,10,37.7459803808119,41.3879774911262,100.897405772195,4.89773180613864,6,59.3723336557932,40.9896868444489,100.897405772195,9.60266990274804,91.294735869447,11,0.545454545454545
10,14950000,2.00388,0.087089,0.311257,2e-08,1.170701,9.98063756312753e-09,5,1.170701,1.22205006931606,100.897405772195,2,40.8038308507557,10,37.7459803808119,41.3879774911262,100.897405772195,4.89773180613864,5,4.44516037467197,1.95314247549723,5.66091977205274,1,4.66091977205274,11,0.454545454545455
10,14950000,0.705874,0.708232,0.308276,0.3251153,2.655749,0.460585458594593,5,2.655749,5.10777784468682,5.08012033820108,2,4.37900912934427,10,37.7459803808119,41.3879774911262,100.897405772195,4.89773180613864,6,6.9636539230408,2.61881022254187,10.9534517621369,4.89773180613864,6.05571995599826,11,0.545454545454545
10,14950000,1.039551,1.806044,0.370448,0.20103648,2.243959,0.193387799155597,5,2.243959,63.9799652697439,10.9534517621369,2,6.48404561445516,10,37.7459803808119,41.3879774911262,100.897405772195,4.89773180613864,5,69.3262664064022,36.8386645452863,100.897405772195,10.9534517621369,89.9439540100581,11,0.454545454545455
10,1.5e+07,1.997493,-0.024063,0.309053,0.46152401,1.040468,0.231051628215969,5,1.040468,0.946099907451578,99.4244048503133,2,40.6440383191204,10,35.3449197294969,26.9967320447211,99.4244048503133,5.25833196277735,1,1,NA,1,1,0,11,0.0909090909090909
10,1.5e+07,0.747181,0.027173,0.307564,0.8173481,1.057862,1.09390910636111,5,1.057862,1.06456700107906,5.58702995696741,2,4.71368238075849,10,35.3449197294969,26.9967320447211,99.4244048503133,5.25833196277735,1,1,NA,1,1,0,11,0.0909090909090909
10,1.5e+07,1.339752,0.745643,0.314217,0.20665993,2.082357,0.154252376559244,5,2.082357,5.56727917698556,21.8651267877203,2,12.8379118096177,10,35.3449197294969,26.9967320447211,99.4244048503133,5.25833196277735,4,14.6019694446424,10.7150126246083,25.6973890711047,5.25833196277735,20.4390571083273,11,0.363636363636364
10,1.5e+07,1.559806,1.030903,0.332886,0.10746722,2.533938,0.0688978116509361,5,2.533938,10.7374956278248,36.2915903474809,2,17.7202169693842,10,35.3449197294969,26.9967320447211,99.4244048503133,5.25833196277735,9,28.2249769382951,15.7994825403849,51.1090725372201,5.25833196277735,45.8507405744428,11,0.818181818181818
10,1.5e+07,1.580695,1.170507,0.352113,0.13074979,2.828871,0.082716646791443,5,2.828871,14.8083612333343,38.0798299216598,2,17.3679778396713,10,35.3449197294969,26.9967320447211,99.4244048503133,5.25833196277735,9,28.2249769382951,15.7994825403849,51.1090725372201,5.25833196277735,45.8507405744428,11,0.818181818181818
10,1.5e+07,1.409889,1.873696,0.364414,0.15303541,2.86584,0.108544296749602,5,2.86584,74.7645975685092,25.6973890711047,2,12.4948705918985,10,35.3449197294969,26.9967320447211,99.4244048503133,5.25833196277735,8,42.8254794219031,24.8452551267655,99.4244048503133,21.8651267877203,77.559278062593,11,0.727272727272727
10,1.5e+07,1.634996,1.041491,0.414414,0.04542424,2.564224,0.0277824777552973,5,2.564224,11.0024904430605,43.1515102408493,2,16.2077469406595,10,35.3449197294969,26.9967320447211,99.4244048503133,5.25833196277735,9,28.2249769382951,15.7994825403849,51.1090725372201,5.25833196277735,45.8507405744428,11,0.818181818181818
10,1.5e+07,0.720848,0.111179,0.308213,4.2e-07,1.107787,5.82647104521341e-07,5,1.107787,1.29175157576652,5.25833196277735,2,4.49464207646162,10,35.3449197294969,26.9967320447211,99.4244048503133,5.25833196277735,3,3.94845397324825,2.55871964410302,5.58702995696741,1,4.58702995696741,11,0.272727272727273
10,1.5e+07,1.708498,1.132799,0.433298,0.15414466,2.695986,0.0902223239359952,5,2.695986,13.5768493795039,51.1090725372201,2,17.5993602585867,10,35.3449197294969,26.9967320447211,99.4244048503133,5.25833196277735,10,35.3449197294969,26.9967320447211,99.4244048503133,5.25833196277735,94.1660728875359,11,0.909090909090909
10,1.5e+07,1.431121,0.85145,0.331919,3e-08,2.218671,2.09625880690731e-08,5,2.218671,7.10313387444399,26.9849116188761,2,14.2304522519953,10,35.3449197294969,26.9967320447211,99.4244048503133,5.25833196277735,6,20.2807299574878,12.4476622115343,36.2915903474809,5.25833196277735,31.0332583847035,11,0.545454545454545
6,15050000,0.737004,0.094567,0.30114,0.59440282,1.064194,0.806512339146056,5,1.064194,1.24327442497583,5.45762887730081,2,4.73036464164959,6,34.1034850476083,38.7170774973911,111.688382135137,5.45762887730081,2,3.22881443865041,3.15201960715238,5.45762887730081,1,4.45762887730081,7,0.285714285714286
6,15050000,1.445528,1.650362,0.322795,0.13343964,2.924664,0.0923120409981681,5,2.924664,44.7056074134899,27.8951049693058,2,15.0013127988803,6,34.1034850476083,38.7170774973911,111.688382135137,5.45762887730081,5,39.8326562816698,40.3433958623311,111.688382135137,18.1764890852646,93.5118930498724,7,0.714285714285714
6,15050000,2.048008,-0.054657,0.311201,0.65820687,1.024615,0.321388817817118,5,1.024615,0.881744988533624,111.688382135137,2,44.042816298561,6,34.1034850476083,38.7170774973911,111.688382135137,5.45762887730081,1,1,NA,1,1,0,7,0.142857142857143
6,15050000,1.28679,0.844659,0.320135,0.46370742,2.439592,0.360359825612571,5,2.439592,6.99292708675743,19.3548584725806,2,11.4992471476934,6,34.1034850476083,38.7170774973911,111.688382135137,5.45762887730081,5,18.5865056301025,8.24258670558006,27.8951049693058,5.45762887730081,22.437476092005,7,0.714285714285714
6,15050000,1.343378,1.828788,0.343208,0.13333555,2.525968,0.0992539329957763,5,2.525968,67.4198838516532,22.0484467460608,2,11.8273149919187,6,34.1034850476083,38.7170774973911,111.688382135137,5.45762887730081,5,39.8326562816698,40.3433958623311,111.688382135137,18.1764890852646,93.5118930498724,7,0.714285714285714
6,15050000,1.25951,1.001748,0.319325,4e-08,2.782865,3.17583822280093e-08,5,2.782865,10.040330296062,18.1764890852646,2,10.9978969230555,6,34.1034850476083,38.7170774973911,111.688382135137,5.45762887730081,5,18.5865056301025,8.24258670558006,27.8951049693058,5.45762887730081,22.437476092005,7,0.714285714285714
9,15100000,2.048008,-0.054657,0.311201,0.34908661,1.04118,0.170451780461795,5,1.04118,0.881744988533624,111.688382135137,2,44.042816298561,9,33.3781542442296,31.3654858559288,111.688382135137,5.17513877263753,1,1,NA,1,1,0,10,0.1
9,15100000,0.739371,0.040663,0.301116,0.02038891,1.069042,0.027576020698675,5,1.069042,1.09815337336582,5.48745535602618,2,4.75011892845912,9,33.3781542442296,31.3654858559288,111.688382135137,5.17513877263753,1,1,NA,1,1,0,10,0.1
9,15100000,0.713922,0.037452,0.302424,0.77572552,1.068815,1.08656900893935,5,1.068815,1.09006400740058,5.17513877263753,2,4.52621638599537,9,33.3781542442296,31.3654858559288,111.688382135137,5.17513877263753,1,1,NA,1,1,0,10,0.1
9,15100000,1.505016,0.799491,0.33026,0.51846293,2.201319,0.344489978844079,5,2.201319,6.30218285674456,31.9901296351343,2,16.2486053013118,9,33.3781542442296,31.3654858559288,111.688382135137,5.17513877263753,7,21.7722900202416,11.4484025457701,31.9901296351343,5.17513877263753,26.8149908624968,10,0.7
9,15100000,1.459346,0.909624,0.301361,5.16e-06,2.360789,3.5358304336326e-06,5,2.360789,8.12127094811743,28.7969173547726,2,16.4563121831297,9,33.3781542442296,31.3654858559288,111.688382135137,5.17513877263753,7,21.7722900202416,11.4484025457701,31.9901296351343,5.17513877263753,26.8149908624968,10,0.7
9,15100000,1.470853,1.17606,0.30422,0.07365093,3.102879,0.050073617145969,5,3.102879,14.9989203893194,29.5701140789495,2,16.6288437983385,9,33.3781542442296,31.3654858559288,111.688382135137,5.17513877263753,8,23.5893757578662,11.7795000952695,36.3089759212385,5.17513877263753,31.133837148601,10,0.8
9,15100000,1.401885,1.742141,0.366133,0.2588299,3.086487,0.184629909015361,5,3.086487,55.2256708325073,25.2281265008392,2,12.2654911006267,9,33.3781542442296,31.3654858559288,111.688382135137,5.17513877263753,7,41.3915420099147,31.2184447970583,111.688382135137,25.2281265008392,86.4602556342978,10,0.7
9,15100000,1.560014,0.757128,0.305645,4.52e-05,2.123063,2.8974098950394e-05,5,2.123063,5.71647093903713,36.3089759212385,2,19.3064875895486,9,33.3781542442296,31.3654858559288,111.688382135137,5.17513877263753,3,11.9635735431676,11.4885011767079,25.2281265008392,5.17513877263753,20.0529877282017,10,0.3
9,15100000,1.417607,0.734944,0.318829,2.5e-07,2.100657,1.76353530985668e-07,5,2.100657,5.4318028672204,26.1581484433319,2,14.4729645652642,9,33.3781542442296,31.3654858559288,111.688382135137,5.17513877263753,4,15.5122172682087,11.7627347446887,26.1581484433319,5.17513877263753,20.9830096706944,10,0.4
5,15150000,0.739371,0.040663,0.301116,0.3456319,1.033054,0.467467482495256,5,1.033054,1.09815337336582,5.48745535602618,2,4.75011892845912,5,140.826946739517,228.854422949481,540.048793281504,5.48745535602618,1,1,NA,1,1,0,6,0.166666666666667
5,15150000,1.366465,0.803135,0.307616,0.35324385,2.078571,0.258509255634063,5,2.078571,6.35528454526943,23.2522508732037,2,13.7325090906846,5,140.826946739517,228.854422949481,540.048793281504,5.48745535602618,3,12.0326716224666,9.7613647572204,23.2522508732037,5.48745535602618,17.7647955171775,6,0.5
5,15150000,2.732433,1.642372,0.4815,0.59224953,2.425316,0.21674805201079,5,2.425316,43.8906487275524,540.048793281504,2,92.8193503346736,5,140.826946739517,228.854422949481,540.048793281504,5.48745535602618,4,41.02148510402,58.5228848931951,127.98792554868,5.48745535602618,122.500470192654,6,0.666666666666667
5,15150000,2.107169,0.07208,0.300288,0.74429598,1.042156,0.353220828514467,5,1.042156,1.18053807877441,127.98792554868,2,50.5532217564999,5,140.826946739517,228.854422949481,540.048793281504,5.48745535602618,1,1,NA,1,1,0,6,0.166666666666667
5,15150000,0.866778,0.005552,0.300363,0.32090366,1.024345,0.370225894058225,5,1.024345,1.01286601648435,7.35830863816998,2,5.93399440432397,5,140.826946739517,228.854422949481,540.048793281504,5.48745535602618,1,1,NA,1,1,0,6,0.166666666666667
7,15200000,0.739371,0.040663,0.301116,0.60621249,1.045366,0.819902985104907,5,1.045366,1.09815337336582,5.48745535602618,2,4.75011892845912,7,109.296061850268,194.405498956846,540.048793281504,5.48745535602618,1,1,NA,1,1,0,8,0.125
7,15200000,1.366465,0.803135,0.307616,2.44e-06,2.051547,1.78562934286645e-06,5,2.051547,6.35528454526943,23.2522508732037,2,13.7325090906846,7,109.296061850268,194.405498956846,540.048793281504,5.48745535602618,4,16.8873922274055,10.5926871678052,28.1647564435776,5.48745535602618,22.6773010875514,8,0.5
7,15200000,2.732433,1.642372,0.4815,0.59496366,2.468636,0.217741353584882,5,2.468636,43.8906487275524,540.048793281504,2,92.8193503346736,7,109.296061850268,194.405498956846,540.048793281504,5.48745535602618,6,37.5039399450619,45.36170170216,127.98792554868,5.48745535602618,122.500470192654,8,0.75
7,15200000,2.107169,0.07208,0.300288,0.67928722,1.057218,0.322369596363652,5,1.057218,1.18053807877441,127.98792554868,2,50.5532217564999,7,109.296061850268,194.405498956846,540.048793281504,5.48745535602618,1,1,NA,1,1,0,8,0.125
7,15200000,1.469618,0.810523,0.303625,0.23904195,2.057364,0.162655839816878,5,2.057364,6.46432227792886,29.4861452120696,2,16.6259334586087,7,109.296061850268,194.405498956846,540.048793281504,5.48745535602618,4,16.8873922274055,10.5926871678052,28.1647564435776,5.48745535602618,22.6773010875514,8,0.5
7,15200000,1.449706,0.83428,0.303281,0.12269597,2.073412,0.0846350708350521,5,2.073412,6.8277875599915,28.1647564435776,2,16.0821594020978,7,109.296061850268,194.405498956846,540.048793281504,5.48745535602618,5,19.4071428243383,10.765662145449,29.4861452120696,5.48745535602618,23.9986898560434,8,0.625
7,15200000,1.02715,0.021828,0.30534,0.12034169,1.042203,0.11716077495984,5,1.042203,1.05154533245576,10.6451062368146,2,7.6999670116587,7,109.296061850268,194.405498956846,540.048793281504,5.48745535602618,1,1,NA,1,1,0,8,0.125
9,15250000,0.739371,0.040663,0.301116,0.64528459,1.046327,0.872748038535458,5,1.046327,1.09815337336582,5.48745535602618,2,4.75011892845912,9,132.132795249416,204.427709612273,487.815954233055,4.36665620046062,2,2.68332810023031,2.38058542926944,4.36665620046062,1,3.36665620046062,10,0.2
9,15250000,2.107169,0.07208,0.300288,0.53741239,1.058389,0.25504000391046,5,1.058389,1.18053807877441,127.98792554868,2,50.5532217564999,9,132.132795249416,204.427709612273,487.815954233055,4.36665620046062,2,2.68332810023031,2.38058542926944,4.36665620046062,1,3.36665620046062,10,0.2
9,15250000,1.469618,0.810523,0.303625,0.06400455,2.073642,0.0435518277538789,5,2.073642,6.46432227792886,29.4861452120696,2,16.6259334586087,9,132.132795249416,204.427709612273,487.815954233055,4.36665620046062,5,11.7901250209737,9.57250739103233,28.1647564435776,4.36665620046062,23.798100243117,10,0.5
9,15250000,1.449706,0.83428,0.303281,0.38174889,2.09265,0.263328488672876,5,2.09265,6.8277875599915,28.1647564435776,2,16.0821594020978,9,132.132795249416,204.427709612273,487.815954233055,4.36665620046062,6,14.7394617194897,11.2025818438596,29.4861452120696,4.36665620046062,25.119489011609,10,0.6
9,15250000,1.02715,0.021828,0.30534,3.2e-05,1.043097,3.11541644355742e-05,5,1.043097,1.05154533245576,10.6451062368146,2,7.6999670116587,9,132.132795249416,204.427709612273,487.815954233055,4.36665620046062,2,2.68332810023031,2.38058542926944,4.36665620046062,1,3.36665620046062,10,0.2
9,15250000,2.685701,1.602256,0.334981,0.04864753,2.73829,0.018113531625449,5,2.73829,40.018057140381,484.954507146075,2,123.073808819932,9,132.132795249416,204.427709612273,487.815954233055,4.36665620046062,5,41.3141168618263,49.3164464549037,127.98792554868,10.2866508679897,117.70127468069,10,0.5
9,15250000,1.012274,0.018824,0.302824,0.07360532,1.040268,0.0727128425702922,5,1.040268,1.0442969269295,10.2866508679897,2,7.56702683432474,9,132.132795249416,204.427709612273,487.815954233055,4.36665620046062,2,2.68332810023031,2.38058542926944,4.36665620046062,1,3.36665620046062,10,0.2
9,15250000,2.688256,1.764382,0.440382,0.53961016,2.58392,0.200728710360918,5,2.58392,58.1275475373718,487.815954233055,2,94.0313142875286,9,132.132795249416,204.427709612273,487.815954233055,4.36665620046062,7,168.47729224118,220.875463411428,487.815954233055,10.2866508679897,477.529303365065,10,0.7
9,15250000,0.640149,0.037817,0.303807,0.00098237,1.04744,0.00153459585190323,5,1.04744,1.09098052976314,4.36665620046062,2,3.9666514405606,9,132.132795249416,204.427709612273,487.815954233055,4.36665620046062,2,2.68332810023031,2.38058542926944,4.36665620046062,1,3.36665620046062,10,0.2
11,15300000,1.469618,0.810523,0.303625,0.00126968,2.104193,0.00086395240123624,5,2.104193,6.46432227792886,29.4861452120696,2,16.6259334586087,11,99.432511479897,151.6690812318,431.511128025827,3.91225361032784,7,14.5973112023127,11.416980545187,28.1647564435776,3.91225361032784,24.2525028332498,12,0.583333333333333
11,15300000,1.449706,0.83428,0.303281,0.40583132,2.128787,0.279940429300838,5,2.128787,6.8277875599915,28.1647564435776,2,16.0821594020978,11,99.432511479897,151.6690812318,431.511128025827,3.91225361032784,8,16.4584154535323,11.8083044295947,29.4861452120696,3.91225361032784,25.5738916017418,12,0.666666666666667
11,15300000,1.012274,0.018824,0.302824,0.26748494,1.059834,0.264241638133549,5,1.059834,1.0442969269295,10.2866508679897,2,7.56702683432474,11,99.432511479897,151.6690812318,431.511128025827,3.91225361032784,4,3.34460507038118,1.5741525208762,4.36665620046062,1,3.36665620046062,12,0.333333333333333
11,15300000,0.640149,0.037817,0.303807,0.00216297,1.068212,0.00337885398555649,5,1.068212,1.09098052976314,4.36665620046062,2,3.9666514405606,11,99.432511479897,151.6690812318,431.511128025827,3.91225361032784,4,3.34460507038118,1.5741525208762,4.36665620046062,1,3.36665620046062,12,0.333333333333333
11,15300000,2.299682,0.043982,0.303989,0.8459833,1.071031,0.367869688069916,5,1.071031,1.10657791921043,199.380187463579,2,69.6327740554133,11,99.432511479897,151.6690812318,431.511128025827,3.91225361032784,4,3.34460507038118,1.5741525208762,4.36665620046062,1,3.36665620046062,12,0.333333333333333
11,15300000,2.520089,1.851225,0.509318,2.29e-06,2.536281,9.08698065822279e-07,5,2.536281,70.9945482426158,331.198987161202,2,60.8117905200128,11,99.432511479897,151.6690812318,431.511128025827,3.91225361032784,8,135.172400749668,165.85982332421,431.511128025827,10.2866508679897,421.224477157837,12,0.666666666666667
11,15300000,2.634992,2.144046,0.64544,0.40391049,2.552331,0.153287178860505,5,2.552331,139.330437241635,431.511128025827,2,58.5191742522626,11,99.432511479897,151.6690812318,431.511128025827,3.91225361032784,8,135.172400749668,165.85982332421,431.511128025827,10.2866508679897,421.224477157837,12,0.666666666666667
11,15300000,0.592427,0.046071,0.301805,0.10900563,1.070253,0.183998416682562,5,1.070253,1.11191349197904,3.91225361032784,2,3.67708683030666,11,99.432511479897,151.6690812318,431.511128025827,3.91225361032784,4,3.34460507038118,1.5741525208762,4.36665620046062,1,3.36665620046062,12,0.333333333333333
11,15300000,0.612732,0.055699,0.301139,0.25339411,1.074122,0.413548027522636,5,1.074122,1.13683909442154,4.09951047073626,2,3.8167354786225,11,99.432511479897,151.6690812318,431.511128025827,3.91225361032784,4,3.34460507038118,1.5741525208762,4.36665620046062,1,3.36665620046062,12,0.333333333333333
