"z","N","turnover","sd","se","ci","replicate","fit","se.fit"
4.9,2500,0.155899611681748,0.237960110239636,0.00475920220479272,0.00933238492282171,55,0.183886262979877,0.00421301638810187
5,2500,0.163220169177228,0.238529297728361,0.00477058595456721,0.00935470747399503,55,0.183945490658424,0.00579075697327836
0.1,2500,0.0623948715250141,0.133727953336001,0.00267455906672001,0.00524457958191357,56,0.0720305609044311,0.00226758194155117
0.2,2500,0.0806861920938277,0.148611250799869,0.00297222501599737,0.00582827682727876,56,0.0628149893673991,0.00143915361231836
0.3,2500,0.0598613378915546,0.147939328751311,0.00295878657502622,0.00580192520393753,56,0.0553239495343682,0.000997053558688479
0.4,2500,0.0395010590132262,0.122548302632616,0.00245096605265231,0.0048061329718426,56,0.0498158064330037,0.000879053801731955
0.5,2500,0.0494641911459713,0.129830799264784,0.00259661598529567,0.00509173992378972,56,0.0463828489318215,0.00088229829424884
0.6,2500,0.0212689802577883,0.0800890026029902,0.0016017800520598,0.00314095248831113,56,0.0449733043698424,0.000877017183165332
0.7,2500,0.0565734068116266,0.120804382546898,0.00241608765093796,0.0047377394352193,56,0.0454536521072642,0.000846212889367039
0.8,2500,0.0350138949079816,0.0988556896919981,0.00197711379383996,0.00387694957397561,56,0.0476303969896491,0.000827805855194662
0.9,2500,0.0413769489780945,0.107515132867736,0.00215030265735472,0.00421655799343678,56,0.0512209879374938,0.000874512523755042
1,2500,0.0746101436557938,0.127986094025118,0.00255972188050236,0.00501939376733364,56,0.0558084318944093,0.000995227766929132
1.1,2500,0.135186798181179,0.16456236916599,0.00329124738331979,0.00645385216590262,56,0.0608368522336577,0.00113384103804148
1.2,2500,0.106679485148494,0.166400506262764,0.00332801012525528,0.00652594073112787,56,0.0656945049721939,0.00122599429640346
1.3,2500,0.0492890054871169,0.106444432472842,0.00212888864945685,0.0041745669714453,56,0.0698751242581997,0.00125703910875344
1.4,2500,0.0817793742188324,0.122631239397936,0.00245262478795871,0.00480938560867085,56,0.0731385613256988,0.00127244616381925
1.5,2500,0.0754470526618205,0.143613484342648,0.00287226968685296,0.00563227305048533,56,0.0755744920429599,0.00132485452029905
1.6,2500,0.0782107348207348,0.146502198238897,0.00293004396477793,0.00574556342501301,56,0.0775347147309141,0.00140817384837798
1.7,2500,0.0766412215235745,0.151401651938125,0.0030280330387625,0.0059377115450769,56,0.0794823945464521,0.00147434131045557
1.8,2500,0.128915284751368,0.193622091284242,0.00387244182568485,0.00759352432475591,56,0.0818370586929422,0.00149763660253812
1.9,2500,0.0346635882418235,0.103800935384705,0.00207601870769409,0.00407089357700951,56,0.0848657214289132,0.00150331727733144
2,2500,0.133889055813468,0.198276370880634,0.00396552741761267,0.00777605713955506,56,0.0886302653145231,0.00154686033172631
2.1,2500,0.0433334484950894,0.107752460917823,0.00215504921835646,0.00422586559005102,56,0.0929847365822687,0.00165527330952995
2.2,2500,0.149822108904168,0.234048120664116,0.00468096241328231,0.00917896344181778,56,0.0976205089389447,0.00178967599133098
2.3,2500,0.121211846598534,0.175462219357887,0.00350924438715774,0.00688132548270954,56,0.102159066685349,0.00188512254979835
2.4,2500,0.190426062398214,0.227135796799207,0.00454271593598413,0.00890787402706851,56,0.106276152965257,0.00191732727544606
2.5,2500,0.0869588912532256,0.17264219682097,0.0034528439364194,0.00677072906476775,56,0.109815958944561,0.00192788434996846
2.6,2500,0.0971501911160735,0.159020833759833,0.00318041667519667,0.00623652270920665,56,0.112845938149459,0.00198107743361355
2.7,2500,0.0606580494599999,0.12508687129622,0.00250173742592439,0.00490569125452245,56,0.11562712494755,0.00208602809057065
2.8,2500,0.205836358007318,0.231470136672953,0.00462940273345906,0.00907785935800234,56,0.11851590870458,0.00218695236025739
2.9,2500,0.0748220839875639,0.148961139675312,0.00297922279350624,0.00584199886523951,56,0.121839894297886,0.00223368978487956
3,2500,0.178537017459665,0.254556301976051,0.00509112603952102,0.00998325892595277,56,0.125789311812434,0.00223924590336593
3.1,2500,0.170698364423674,0.234692279107403,0.00469384558214805,0.00920422622446646,56,0.130349596744688,0.0022749860868104
3.2,2500,0.258538292259856,0.246465123429413,0.00492930246858827,0.00966593686470284,56,0.135288768958153,0.00239651463959034
3.3,2500,0.185614003976759,0.219665885512257,0.00439331771024514,0.0086149169957453,56,0.140208067478757,0.00256583920758123
3.4,2500,0.247919901620567,0.290247124647768,0.00580494249295537,0.011382991406532,56,0.144654156866122,0.00268323067534357
3.5,2500,0.278687151682167,0.312737776588212,0.00625475553176424,0.012265035967959,56,0.148267302734457,0.00269280849235758
3.6,2500,0.0994418221647633,0.208900658435403,0.00417801316870806,0.00819272336521786,56,0.150912753539289,0.00264556781385238
3.7,2500,0.120257839463598,0.195412020183691,0.00390824040367382,0.0076637222476654,56,0.152737650845758,0.00265729096070095
3.8,2500,0.139151461594821,0.206343792140349,0.00412687584280698,0.00809244748100514,56,0.154126687813647,0.00277270740254215
3.9,2500,0.277433528800061,0.274663180312355,0.00549326360624711,0.0107718159998328,56,0.155577913693638,0.00290340318288644
4,2500,0.203808545099551,0.266509814361416,0.00533019628722831,0.0104520550558907,56,0.157550768694006,0.00293633744287041
4.1,2500,0.0510920084662499,0.138123940073405,0.00276247880146809,0.00541698259646823,56,0.160335936462118,0.00285925926579991
4.2,2500,0.166177774779998,0.240431328713032,0.00480862657426063,0.00942930184725451,56,0.163975544661009,0.00279960760559432
4.3,2500,0.314030913458746,0.27678890469209,0.00553577809384181,0.0108551832420632,56,0.168245498801348,0.00292406987597004
4.4,2500,0.258907940980588,0.273052648989151,0.00546105297978302,0.0107086537403126,56,0.172705859344458,0.00321527352525145
4.5,2500,0.161734425868249,0.223223513016675,0.0044644702603335,0.00875444100777326,56,0.176818140615781,0.00344810215278666
4.6,2500,0.143579650414945,0.230000360700828,0.00460000721401656,0.00902021728047777,56,0.180107071362413,0.00342601124133236
4.7,2500,0.337785435646225,0.301232291910377,0.00602464583820755,0.0118138107116374,56,0.182314082911983,0.00321712924407922
4.8,2500,0.199661982181905,0.265276632301173,0.00530553264602345,0.0104036917833467,56,0.183476022007906,0.00330662257876611
4.9,2500,0.17017788388598,0.223581387378926,0.00447162774757852,0.00876847622274762,56,0.183886262979877,0.00421301638810187
5,2500,0.186780406856645,0.229387750183859,0.00458775500367718,0.00899619175306327,56,0.183945490658424,0.00579075697327836
0.1,2500,0.154399923874465,0.265982573951497,0.00531965147902994,0.0104313775967683,57,0.0720305609044311,0.00226758194155117
0.2,2500,0.072984339431825,0.137352746174341,0.00274705492348681,0.00538673770244398,57,0.0628149893673991,0.00143915361231836
0.3,2500,0.031875877939159,0.102196884646526,0.00204393769293052,0.00400798547485177,57,0.0553239495343682,0.000997053558688479
0.4,2500,0.0608934131267844,0.122482746151096,0.00244965492302193,0.00480356195975529,57,0.0498158064330037,0.000879053801731955
0.5,2500,0.0265038996761752,0.082471957795404,0.00164943915590808,0.00323440787916234,57,0.0463828489318215,0.00088229829424884
0.6,2500,0.0524806020570417,0.111945733821099,0.00223891467642199,0.00439031851781445,57,0.0449733043698424,0.000877017183165332
0.7,2500,0.0619089029700949,0.110991272576946,0.00221982545153892,0.00435288619474405,57,0.0454536521072642,0.000846212889367039
0.8,2500,0.0481098358607337,0.105879259908473,0.00211758519816946,0.00415240187867743,57,0.0476303969896491,0.000827805855194662
0.9,2500,0.050759602442621,0.10532693655399,0.00210653873107979,0.00413074070974996,57,0.0512209879374938,0.000874512523755042
1,2500,0.0518783766766429,0.108465289940672,0.00216930579881344,0.00425382151433887,57,0.0558084318944093,0.000995227766929132
1.1,2500,0.0279222395939114,0.0771882392290251,0.0015437647845805,0.00302718955405881,57,0.0608368522336577,0.00113384103804148
1.2,2500,0.0400934946975969,0.109171047500243,0.00218342095000486,0.00428150010803877,57,0.0656945049721939,0.00122599429640346
1.3,2500,0.0679623336687392,0.125839768024667,0.00251679536049334,0.00493521856508693,57,0.0698751242581997,0.00125703910875344
1.4,2500,0.0991264878911938,0.167411449673672,0.00334822899347344,0.00656558818731824,57,0.0731385613256988,0.00127244616381925
1.5,2500,0.10053326490503,0.181767431096064,0.00363534862192128,0.00712860500742192,57,0.0755744920429599,0.00132485452029905
1.6,2500,0.0986739204156696,0.148740055034805,0.0029748011006961,0.00583332830712093,57,0.0775347147309141,0.00140817384837798
1.7,2500,0.0264817074342926,0.0931619381785269,0.00186323876357054,0.00365365046420001,57,0.0794823945464521,0.00147434131045557
1.8,2500,0.102267433644787,0.198727670763741,0.00397455341527481,0.00779375634225142,57,0.0818370586929422,0.00149763660253812
1.9,2500,0.131641635246419,0.208329600745423,0.00416659201490846,0.00817032746797835,57,0.0848657214289132,0.00150331727733144
2,2500,0.0596232906309377,0.13350011806379,0.00267000236127579,0.0052356442756678,57,0.0886302653145231,0.00154686033172631
2.1,2500,0.11717747917717,0.192227112605851,0.00384454225211703,0.00753881566802868,57,0.0929847365822687,0.00165527330952995
2.2,2500,0.072758835028061,0.137268112348653,0.00274536224697306,0.0053834185098364,57,0.0976205089389447,0.00178967599133098
2.3,2500,0.137970229101824,0.205119033272261,0.00410238066544522,0.0080444145515233,57,0.102159066685349,0.00188512254979835
2.4,2500,0.231662867237681,0.23634032861909,0.00472680657238179,0.0092688598826012,57,0.106276152965257,0.00191732727544606
2.5,2500,0.150751158841159,0.192042695632016,0.00384085391264032,0.00753158315252681,57,0.109815958944561,0.00192788434996846
2.6,2500,0.14718261629839,0.229906912216851,0.00459813824433702,0.00901655239218181,57,0.112845938149459,0.00198107743361355
2.7,2500,0.0672917890932597,0.164943433872465,0.00329886867744929,0.00646879686616245,57,0.11562712494755,0.00208602809057065
2.8,2500,0.193117930896073,0.263239104452889,0.00526478208905778,0.0103237834568965,57,0.11851590870458,0.00218695236025739
2.9,2500,0.159147784796902,0.2097520713053,0.004195041426106,0.00822611430886015,57,0.121839894297886,0.00223368978487956
3,2500,0.0916743545257632,0.205440098654376,0.00410880197308752,0.00805700618181069,57,0.125789311812434,0.00223924590336593
3.1,2500,0.0788289136353842,0.138468594340452,0.00276937188680904,0.00543049934212002,57,0.130349596744688,0.0022749860868104
3.2,2500,0.0654132817509288,0.145492586533682,0.00290985173067363,0.00570596819602205,57,0.135288768958153,0.00239651463959034
3.3,2500,0.0502619824293354,0.163116636640488,0.00326233273280975,0.0063971530308676,57,0.140208067478757,0.00256583920758123
3.4,2500,0.0928468747025249,0.175172106441298,0.00350344212882595,0.00686994775471149,57,0.144654156866122,0.00268323067534357
3.5,2500,0.117637447626333,0.212349521409265,0.00424699042818529,0.00832798182003086,57,0.148267302734457,0.00269280849235758
3.6,2500,0.127825193336076,0.20253263693359,0.0040506527386718,0.00794298054995409,57,0.150912753539289,0.00264556781385238
3.7,2500,0.0665681611199258,0.155939599785245,0.0031187919957049,0.00611568202940036,57,0.152737650845758,0.00265729096070095
3.8,2500,0.0971478137548726,0.168125700266826,0.00336251400533652,0.00659359986314054,57,0.154126687813647,0.00277270740254215
3.9,2500,0.23780264306385,0.27059163482726,0.00541183269654521,0.0106121370113695,57,0.155577913693638,0.00290340318288644
4,2500,0.216665180400954,0.247405290980762,0.00494810581961523,0.00970280861380522,57,0.157550768694006,0.00293633744287041
4.1,2500,0.138559897843814,0.181934669111141,0.00363869338222282,0.00713516379380363,57,0.160335936462118,0.00285925926579991
4.2,2500,0.193007257295508,0.230392718072992,0.00460785436145984,0.00903560485960041,57,0.163975544661009,0.00279960760559432
4.3,2500,0.223716322550858,0.263721201159602,0.00527442402319203,0.0103426904578747,57,0.168245498801348,0.00292406987597004
4.4,2500,0.18124315991542,0.251797099410106,0.00503594198820211,0.00987504776232744,57,0.172705859344458,0.00321527352525145
4.5,2500,0.168715224775225,0.218587191814918,0.00437174383629836,0.0085726124902244,57,0.176818140615781,0.00344810215278666
4.6,2500,0.139917252388135,0.207701288701062,0.00415402577402124,0.00814568615375254,57,0.180107071362413,0.00342601124133236
4.7,2500,0.311273817065288,0.287054211435854,0.00574108422871709,0.0112577708597406,57,0.182314082911983,0.00321712924407922
4.8,2500,0.0896125678243325,0.170059396783203,0.00340118793566406,0.00666943610391456,57,0.183476022007906,0.00330662257876611
4.9,2500,0.241498865611513,0.249434295792468,0.00498868591584936,0.00978238268146736,57,0.183886262979877,0.00421301638810187
5,2500,0.102758189461038,0.167969784586155,0.00335939569172309,0.0065874851191775,57,0.183945490658424,0.00579075697327836
0.1,2500,0.103465470058461,0.158463720147563,0.00316927440295125,0.00621467367463435,58,0.0720305609044311,0.00226758194155117
0.2,2500,0.0646876174765245,0.15420014933897,0.00308400298677939,0.00604746378432363,58,0.0628149893673991,0.00143915361231836
0.3,2500,0.0272754614653679,0.0867815704972674,0.00173563140994535,0.00340342345308171,58,0.0553239495343682,0.000997053558688479
0.4,2500,0.0532289254089564,0.115924606048258,0.00231849212096516,0.00454636302100944,58,0.0498158064330037,0.000879053801731955
0.5,2500,0.0429563005253522,0.122736472369387,0.00245472944738774,0.00481351266423141,58,0.0463828489318215,0.00088229829424884
0.6,2500,0.0751637346313817,0.135574602058114,0.00271149204116228,0.00531700195839778,58,0.0449733043698424,0.000877017183165332
0.7,2500,0.0293488386639161,0.0834915359565221,0.00166983071913044,0.00327439397535667,58,0.0454536521072642,0.000846212889367039
0.8,2500,0.0542745894422055,0.110635108415065,0.0022127021683013,0.00433891805087725,58,0.0476303969896491,0.000827805855194662
0.9,2500,0.0512363825338748,0.141931764312964,0.00283863528625928,0.00556631889273333,58,0.0512209879374938,0.000874512523755042
1,2500,0.0691861452513775,0.146797608993669,0.00293595217987338,0.00575714892508318,58,0.0558084318944093,0.000995227766929132
1.1,2500,0.102505062684134,0.145142775951179,0.00290285551902359,0.00569224922857536,58,0.0608368522336577,0.00113384103804148
1.2,2500,0.0447161062020195,0.13663461223042,0.0027326922446084,0.00535857372830538,58,0.0656945049721939,0.00122599429640346
1.3,2500,0.0380115285144852,0.108322304728901,0.00216644609457803,0.00424821388105457,58,0.0698751242581997,0.00125703910875344
1.4,2500,0.0504869159260147,0.119467834815674,0.00238935669631348,0.00468532233941722,58,0.0731385613256988,0.00127244616381925
1.5,2500,0.115147216070823,0.201694261422086,0.00403388522844172,0.00791010090901198,58,0.0755744920429599,0.00132485452029905
1.6,2500,0.135633585673013,0.167972254763725,0.00335944509527449,0.0065875819952795,58,0.0775347147309141,0.00140817384837798
1.7,2500,0.112226756492561,0.167959836310493,0.00335919672620985,0.00658709496497181,58,0.0794823945464521,0.00147434131045557
1.8,2500,0.09572538193145,0.157998724225966,0.00315997448451933,0.00619643733694099,58,0.0818370586929422,0.00149763660253812
1.9,2500,0.0286112803673794,0.0837451316214287,0.00167490263242857,0.00328433955975434,58,0.0848657214289132,0.00150331727733144
2,2500,0.0780483133041559,0.143443787512125,0.00286887575024249,0.00562561783360452,58,0.0886302653145231,0.00154686033172631
2.1,2500,0.0495667419182125,0.113780252552974,0.00227560505105948,0.00446226517701182,58,0.0929847365822687,0.00165527330952995
2.2,2500,0.0694176319037,0.174344464997284,0.00348688929994568,0.0068374890853747,58,0.0976205089389447,0.00178967599133098
2.3,2500,0.124890930069243,0.182659296793522,0.00365318593587045,0.00716358244115971,58,0.102159066685349,0.00188512254979835
2.4,2500,0.0435873305126246,0.124117413176938,0.00248234826353875,0.00486767077988666,58,0.106276152965257,0.00191732727544606
2.5,2500,0.143504146409146,0.231350888264534,0.00462701776529068,0.00907318264118758,58,0.109815958944561,0.00192788434996846
2.6,2500,0.0748151879819527,0.173250246852857,0.00346500493705714,0.00679457573782647,58,0.112845938149459,0.00198107743361355
2.7,2500,0.126991451142597,0.172436621425307,0.00344873242850613,0.00676266675247069,58,0.11562712494755,0.00208602809057065
2.8,2500,0.0960946607829735,0.175312014635335,0.0035062402927067,0.00687543471266969,58,0.11851590870458,0.00218695236025739
2.9,2500,0.0675639213899276,0.139232562196744,0.00278465124393488,0.0054604608432153,58,0.121839894297886,0.00223368978487956
3,2500,0.159711359237598,0.222321823360643,0.00444643646721286,0.00871907829533149,58,0.125789311812434,0.00223924590336593
3.1,2500,0.136298964588604,0.196976819927316,0.00393953639854632,0.00772509099354443,58,0.130349596744688,0.0022749860868104
3.2,2500,0.0861327168978253,0.200194319355368,0.00400388638710737,0.00785127576930917,58,0.135288768958153,0.00239651463959034
3.3,2500,0.143491705647294,0.187694328490519,0.00375388656981039,0.0073610476963559,58,0.140208067478757,0.00256583920758123
3.4,2500,0.0516180494342259,0.136671153102217,0.00273342306204435,0.00536000679824589,58,0.144654156866122,0.00268323067534357
3.5,2500,0.108517858581047,0.184983619517447,0.00369967239034894,0.00725473836776724,58,0.148267302734457,0.00269280849235758
3.6,2500,0.142418952145206,0.235980199944715,0.00471960399889431,0.00925473625739518,58,0.150912753539289,0.00264556781385238
3.7,2500,0.158967360059961,0.197901826045339,0.00395803652090679,0.00776136813739289,58,0.152737650845758,0.00265729096070095
3.8,2500,0.180489228624832,0.221808536538066,0.00443617073076132,0.00869894807182773,58,0.154126687813647,0.00277270740254215
3.9,2500,0.247114383502634,0.278374018431929,0.00556748036863858,0.0109173486678218,58,0.155577913693638,0.00290340318288644
4,2500,0.110208507196278,0.184906221641976,0.00369812443283953,0.00725170295664152,58,0.157550768694006,0.00293633744287041
4.1,2500,0.127098653895124,0.182665354564213,0.00365330709128425,0.00716382001647348,58,0.160335936462118,0.00285925926579991
4.2,2500,0.18218111990177,0.226229060157876,0.00452458120315751,0.00887231338057189,58,0.163975544661009,0.00279960760559432
4.3,2500,0.238444036873,0.253168676685117,0.00506337353370235,0.00992883865639332,58,0.168245498801348,0.00292406987597004
4.4,2500,0.0795890428852194,0.150599790752376,0.00301199581504753,0.00590626393298535,58,0.172705859344458,0.00321527352525145
4.5,2500,0.149424746784004,0.227222291653583,0.00454444583307166,0.00891126620601005,58,0.176818140615781,0.00344810215278666
4.6,2500,0.232494685108493,0.271371591425159,0.00542743182850317,0.010642725563322,58,0.180107071362413,0.00342601124133236
4.7,2500,0.0494053263403263,0.11719610443929,0.00234392208878579,0.00459622899393198,58,0.182314082911983,0.00321712924407922
4.8,2500,0.151140325421053,0.203592975696964,0.00407185951393928,0.00798456520663638,58,0.183476022007906,0.00330662257876611
4.9,2500,0.225995441668306,0.289260604794493,0.00578521209588986,0.0113443018001291,58,0.183886262979877,0.00421301638810187
5,2500,0.196060459994082,0.254178648992785,0.00508357297985569,0.00996844802759024,58,0.183945490658424,0.00579075697327836
0.1,2500,0.0628375462432305,0.145257823626156,0.00290515647252312,0.00569676119987288,59,0.0720305609044311,0.00226758194155117
0.2,2500,0.0642703825917879,0.138479755709149,0.00276959511418299,0.00543093707174136,59,0.0628149893673991,0.00143915361231836
0.3,2500,0.026400002147835,0.0908223906807189,0.00181644781361438,0.00356189744823116,59,0.0553239495343682,0.000997053558688479
0.4,2500,0.0684577880289645,0.115896141312897,0.00231792282625794,0.00454524668320455,59,0.0498158064330037,0.000879053801731955
0.5,2500,0.0316955519557841,0.108232379225005,0.00216464758450011,0.00424468715795846,59,0.0463828489318215,0.00088229829424884
0.6,2500,0.102565004134153,0.164757926130583,0.00329515852261165,0.00646152157261993,59,0.0449733043698424,0.000877017183165332
0.7,2500,0.0341705492397254,0.0958447413221705,0.00191689482644341,0.00375886537431006,59,0.0454536521072642,0.000846212889367039
0.8,2500,0.019678487798751,0.0883093107559544,0.00176618621511909,0.00346333878990771,59,0.0476303969896491,0.000827805855194662
0.9,2500,0.05540666000666,0.119532416371551,0.00239064832743103,0.00468785511660309,59,0.0512209879374938,0.000874512523755042
1,2500,0.0455320509177785,0.0912115069724727,0.00182423013944945,0.00357715791777259,59,0.0558084318944093,0.000995227766929132
1.1,2500,0.0636076794773854,0.141529272119915,0.00283058544239829,0.00555053384342323,59,0.0608368522336577,0.00113384103804148
1.2,2500,0.0480913897540368,0.12407236331073,0.0024814472662146,0.00486590400186766,59,0.0656945049721939,0.00122599429640346
1.3,2500,0.0747763275613276,0.155637285563191,0.00311274571126383,0.00610382578725539,59,0.0698751242581997,0.00125703910875344
1.4,2500,0.0746851082646284,0.167493770616891,0.00334987541233782,0.0065688166726663,59,0.0731385613256988,0.00127244616381925
1.5,2500,0.0240064303962292,0.0850445675670746,0.00170089135134149,0.00333530119536254,59,0.0755744920429599,0.00132485452029905
1.6,2500,0.0284829024089086,0.0909487837527639,0.00181897567505528,0.0035668543664252,59,0.0775347147309141,0.00140817384837798
1.7,2500,0.147945082808488,0.207420036837204,0.00414840073674407,0.00813465594095282,59,0.0794823945464521,0.00147434131045557
1.8,2500,0.198724035247518,0.235551685384776,0.00471103370769551,0.00923793065575732,59,0.0818370586929422,0.00149763660253812
1.9,2500,0.0754835363982423,0.15863226380054,0.00317264527601081,0.00622128366588163,59,0.0848657214289132,0.00150331727733144
2,2500,0.0464513796746769,0.113992347384779,0.00227984694769557,0.00447058317034502,59,0.0886302653145231,0.00154686033172631
2.1,2500,0.152769931240071,0.215279535903966,0.00430559071807932,0.00844289193276557,59,0.0929847365822687,0.00165527330952995
2.2,2500,0.121212457997799,0.160062941423647,0.00320125882847295,0.006277392373622,59,0.0976205089389447,0.00178967599133098
2.3,2500,0.123683946399318,0.188786947841137,0.00377573895682274,0.00740389834196964,59,0.102159066685349,0.00188512254979835
2.4,2500,0.0684075946602417,0.125309481554241,0.00250618963108482,0.00491442164472748,59,0.106276152965257,0.00191732727544606
2.5,2500,0.110850386443622,0.169429512153513,0.00338859024307026,0.00664473311560567,59,0.109815958944561,0.00192788434996846
2.6,2500,0.162075973996763,0.227968207817365,0.0045593641563473,0.00894051975087335,59,0.112845938149459,0.00198107743361355
2.7,2500,0.14906444674132,0.228392457881778,0.00456784915763556,0.00895715810635505,59,0.11562712494755,0.00208602809057065
2.8,2500,0.290180053737083,0.27178552987757,0.00543571059755139,0.0106589595151737,59,0.11851590870458,0.00218695236025739
2.9,2500,0.210407281354696,0.238818276652071,0.00477636553304141,0.00936604072874906,59,0.121839894297886,0.00223368978487956
3,2500,0.0837618005575436,0.151968089247462,0.00303936178494923,0.00595992623896006,59,0.125789311812434,0.00223924590336593
3.1,2500,0.0773474265603677,0.159214492975712,0.00318428985951423,0.00624411768949392,59,0.130349596744688,0.0022749860868104
3.2,2500,0.158090588072059,0.203599153272758,0.00407198306545516,0.00798480748049959,59,0.135288768958153,0.00239651463959034
3.3,2500,0.0936656733514164,0.221276892703602,0.00442553785407203,0.00867809791799283,59,0.140208067478757,0.00256583920758123
3.4,2500,0.163824064875613,0.220634889838183,0.00441269779676367,0.00865291967338871,59,0.144654156866122,0.00268323067534357
3.5,2500,0.139897793365905,0.244680606190827,0.00489361212381654,0.00959595117779452,59,0.148267302734457,0.00269280849235758
3.6,2500,0.150610889567948,0.22698540698994,0.0045397081397988,0.00890197599824707,59,0.150912753539289,0.00264556781385238
3.7,2500,0.192107208221775,0.227491793408872,0.00454983586817745,0.00892183559982654,59,0.152737650845758,0.00265729096070095
3.8,2500,0.118509799569196,0.18127994690268,0.0036255989380536,0.00710948671851263,59,0.154126687813647,0.00277270740254215
3.9,2500,0.239864231508086,0.273457735872805,0.00546915471745609,0.0107245405489111,59,0.155577913693638,0.00290340318288644
4,2500,0.171054317999495,0.247965569499244,0.00495931138998489,0.0097247817705381,59,0.157550768694006,0.00293633744287041
4.1,2500,0.200732487184298,0.231005306848139,0.00462010613696279,0.0090596295343382,59,0.160335936462118,0.00285925926579991
4.2,2500,0.151222939446175,0.229004610413271,0.00458009220826542,0.00898116567236945,59,0.163975544661009,0.00279960760559432
4.3,2500,0.258814687876623,0.277131866439321,0.00554263732878642,0.0108686336100082,59,0.168245498801348,0.00292406987597004
4.4,2500,0.179412235574883,0.220053385551605,0.0044010677110321,0.00863011407865624,59,0.172705859344458,0.00321527352525145
4.5,2500,0.254691809373005,0.273407460803556,0.00546814921607111,0.0107225688474449,59,0.176818140615781,0.00344810215278666
4.6,2500,0.203814633259757,0.253196794357639,0.00506393588715278,0.0099299413829925,59,0.180107071362413,0.00342601124133236
4.7,2500,0.242399506051224,0.261756465908027,0.00523512931816055,0.0102656369314637,59,0.182314082911983,0.00321712924407922
4.8,2500,0.0739833568392392,0.143139122405048,0.00286278244810096,0.00561366939380539,59,0.183476022007906,0.00330662257876611
4.9,2500,0.168877607719078,0.212739641783882,0.00425479283567764,0.00834328166796966,59,0.183886262979877,0.00421301638810187
5,2500,0.152797414480944,0.181643389852054,0.00363286779704107,0.00712374032386532,59,0.183945490658424,0.00579075697327836
0.1,2500,0.0816380337592398,0.159647481781543,0.00319294963563086,0.00626109876333534,60,0.0720305609044311,0.00226758194155117
0.2,2500,0.0329761614967794,0.0967251495478395,0.00193450299095679,0.00379339346577415,60,0.0628149893673991,0.00143915361231836
0.3,2500,0.0390219000916524,0.0951317980820616,0.00190263596164123,0.00373090497061836,60,0.0553239495343682,0.000997053558688479
0.4,2500,0.0316973842393678,0.0843160391152997,0.00168632078230599,0.00330672956656163,60,0.0498158064330037,0.000879053801731955
0.5,2500,0.0339220976134289,0.0862329065120531,0.00172465813024106,0.00338190579830272,60,0.0463828489318215,0.00088229829424884
0.6,2500,0.0249367065785951,0.0802796609944286,0.00160559321988857,0.0031484297814418,60,0.0449733043698424,0.000877017183165332
0.7,2500,0.0669572601667339,0.124679778605193,0.00249359557210385,0.00488972578161984,60,0.0454536521072642,0.000846212889367039
0.8,2500,0.0546264082786838,0.107346472777067,0.00214692945554135,0.00420994343570416,60,0.0476303969896491,0.000827805855194662
0.9,2500,0.0636778979328205,0.12886692733762,0.0025773385467524,0.00505393852996984,60,0.0512209879374938,0.000874512523755042
1,2500,0.0419720584317643,0.111571286935803,0.00223142573871605,0.00437563335708216,60,0.0558084318944093,0.000995227766929132
1.1,2500,0.0305992750919531,0.115221525646613,0.00230443051293226,0.00451878942082395,60,0.0608368522336577,0.00113384103804148
1.2,2500,0.0342878912556312,0.105205699037052,0.00210411398074103,0.0041259859835313,60,0.0656945049721939,0.00122599429640346
1.3,2500,0.0607001467194656,0.145367580243723,0.00290735160487445,0.00570106566502853,60,0.0698751242581997,0.00125703910875344
1.4,2500,0.0543192902316122,0.102405737979323,0.00204811475958645,0.0040161763421871,60,0.0731385613256988,0.00127244616381925
1.5,2500,0.13808975554717,0.195464805924941,0.00390929611849881,0.00766579241335528,60,0.0755744920429599,0.00132485452029905
1.6,2500,0.0948281603037485,0.159002870722843,0.00318005741445686,0.00623581822989114,60,0.0775347147309141,0.00140817384837798
1.7,2500,0.0904206532683003,0.147015503113383,0.00294031006226767,0.00576569435648151,60,0.0794823945464521,0.00147434131045557
1.8,2500,0.0368650277861114,0.0966666088275365,0.00193333217655073,0.00379109759973603,60,0.0818370586929422,0.00149763660253812
1.9,2500,0.136547256436374,0.202232588753576,0.00404465177507153,0.00793121317806785,60,0.0848657214289132,0.00150331727733144
2,2500,0.0887010080018843,0.158042140986377,0.00316084281972754,0.00619814006736855,60,0.0886302653145231,0.00154686033172631
2.1,2500,0.0917027285820475,0.185382603955071,0.00370765207910143,0.00727038584896221,60,0.0929847365822687,0.00165527330952995
2.2,2500,0.113988814649403,0.195025760768801,0.00390051521537602,0.00764857381990501,60,0.0976205089389447,0.00178967599133098
2.3,2500,0.106420249585296,0.182417179149865,0.00364834358299729,0.00715408700495006,60,0.102159066685349,0.00188512254979835
2.4,2500,0.0582908040325687,0.128058725824835,0.0025611745164967,0.00502224226119218,60,0.106276152965257,0.00191732727544606
2.5,2500,0.115797902130549,0.181567603188142,0.00363135206376285,0.0071207681016768,60,0.109815958944561,0.00192788434996846
2.6,2500,0.0785402729623318,0.126515862301813,0.00253031724603626,0.00496173381603421,60,0.112845938149459,0.00198107743361355
2.7,2500,0.180131833716679,0.227035992287001,0.00454071984574002,0.00890395986631274,60,0.11562712494755,0.00208602809057065
