"z","N","combm","sd","se","ci","replicate","fit","se.fit"
4.9,500,2.4703951026,0.317942627830769,0.0142188265754903,0.0279361464782226,58,0.231197289456303,0.00337940166158057
5,500,2.5203259742,0.232098231452575,0.0103797484597087,0.020393396869849,58,0.231156493279298,0.00465567468111729
0.1,500,2.65976022046,0.136736857618475,0.00611505817329238,0.012014434520667,59,0.118414628969875,0.00238496432502669
0.2,500,2.65309599204,0.0972877345234487,0.00435083975542769,0.00854822274296647,59,0.102921802257168,0.00150440392436505
0.3,500,2.68583046658,0.0758270009870586,0.00339108657474013,0.00666256746077571,59,0.0903165954233702,0.0010376781031272
0.4,500,2.65376483616,0.0692606333851474,0.00309742968827762,0.00608561114507687,59,0.0809662197883378,0.000914253956961087
0.5,500,2.6646281842,0.0687859312088216,0.00307620036157099,0.00604390126294547,59,0.0749675077373231,0.000914719445302768
0.6,500,2.62534832736,0.119968762020402,0.00536516614108229,0.0105410996049164,59,0.0721823632550307,0.000902519663533186
0.7,500,2.65232667536,0.091029582971297,0.00407096670974555,0.00799834794436952,59,0.0723380159230808,0.000861708878415525
0.8,500,2.6594571603,0.0662596936795611,0.00296322358471623,0.00582193246895988,59,0.075067028041255,0.000833220989763763
0.9,500,2.61116463536,0.074017281448325,0.00331015345656377,0.00650355578479034,59,0.0798741776686695,0.00087148370582829
1,500,2.63877744874,0.0904623889853904,0.00404560102356722,0.0079485112352124,59,0.0860848191844542,0.000983343059296485
1.1,500,2.62350114006,0.132336516887874,0.00591826895333671,0.0116277969563906,59,0.0928570559070781,0.00111005528547459
1.2,500,2.63465353782,0.0726975741208185,0.00325113435066959,0.00638759921281022,59,0.09931566952408,0.00118831035388044
1.3,500,2.62106775304,0.117539700172866,0.00525653519282944,0.0103276691881131,59,0.104782103787817,0.001206623195476
1.4,500,2.61017333642,0.116925441316272,0.00522906470164695,0.010273697106702,59,0.10898340863329,0.00121228266588899
1.5,500,2.63219903574,0.0593948577461072,0.00265621878868451,0.00521875112302218,59,0.112113643772505,0.00125740585152179
1.6,500,2.70638156466,0.094249045058274,0.00421494543129482,0.00828122717027422,59,0.114715317993894,0.00133491215852504
1.7,500,2.5678584141,0.164779363880185,0.00736915717850534,0.0144783996954173,59,0.117457719326861,0.00139690384891931
1.8,500,2.51675145308,0.173060684249446,0.00773950908428779,0.0152060409697164,59,0.120919806523047,0.00141783085604142
1.9,500,2.611981931,0.145031920899189,0.00648602468075916,0.0127432833209591,59,0.12544045398069,0.0014218514130741
2,500,2.59941667958,0.0976703169437097,0.00436794936140169,0.0085818384886918,59,0.131045847305804,0.00146272593462878
2.1,500,2.55063644618,0.187184027883007,0.00837112421297241,0.0164469937768356,59,0.137447028095306,0.00156623581482357
2.2,500,2.57395755894,0.144135283807586,0.00644592585099976,0.0126644999715865,59,0.144110357287337,0.00169315079420776
2.3,500,2.59498835042,0.184237679201037,0.00823935949420634,0.0161881117611807,59,0.150404552405445,0.00177901318393114
2.4,500,2.61834690316,0.0916331998524093,0.00409796127731622,0.00805138496467262,59,0.155798656109048,0.00180005604392963
2.5,500,2.57786292588,0.117842191596505,0.00527006302054678,0.0103542477088256,59,0.160042633618121,0.00179732349424414
2.6,500,2.55445126658,0.240576273656494,0.0107588980333902,0.0211383231808415,59,0.163250008779573,0.00183334321350268
2.7,500,2.56614968396,0.204483650264514,0.00914478684557493,0.0179670314898187,59,0.165844295767711,0.00191612068039217
2.8,500,2.41571805618,0.24762653438537,0.0110741952783675,0.0217577969449458,59,0.168399651234605,0.00199186257945622
2.9,500,2.48640559624,0.225246659356009,0.0100733368404955,0.0197913809558406,59,0.171448045819762,0.0020143409565413
3,500,2.59747396074,0.126292490521744,0.00564797187708736,0.0110967363463854,59,0.175318872397801,0.00199779290079451
3.1,500,2.60995153036,0.185749868143933,0.00830698663962915,0.0163209808014214,59,0.180046025385781,0.00200966300094966
3.2,500,2.5361462232,0.175080315777695,0.00782982975202111,0.0153834966402257,59,0.185354519552034,0.00210096964082596
3.3,500,2.59145358838,0.224429608621484,0.0100367972208262,0.0197195904911408,59,0.190730777376015,0.00223639111851492
3.4,500,2.49905441098,0.226696222402948,0.010138163270708,0.0199187473485919,59,0.19557097714356,0.00232589098676818
3.5,500,2.54731117498,0.229627019756485,0.0102692325129238,0.0201762629410277,59,0.199375398524721,0.00232007937784937
3.6,500,2.5369521055,0.213010596376844,0.00952612346852787,0.0187162547607943,59,0.201923607504999,0.00226466571858202
3.7,500,2.48798285322,0.248987385511992,0.0111350543908952,0.0218773686320384,59,0.203357040371996,0.002262052711702
3.8,500,2.54432610426,0.170108538281181,0.00760748510299694,0.0149466495733591,59,0.204131868989229,0.00235069004299516
3.9,500,2.45698137154,0.25807643923332,0.011541529230336,0.0226759816957846,59,0.204866131263373,0.00245121989416005
4,500,2.49325952918,0.224289539685382,0.010030533147573,0.0197072832823129,59,0.206147329798444,0.0024643785094585
4.1,500,2.48719458036,0.24449019598378,0.0109339339610396,0.0214822214123729,59,0.208366655142399,0.00238016303065341
4.2,500,2.51681269214,0.202881520458748,0.00907313742248549,0.0178262597624275,59,0.21161883166053,0.00230891095247236
4.3,500,2.36772818712,0.320710519921097,0.0143426104728575,0.0281793483395109,59,0.215681427163262,0.0023939976965107
4.4,500,2.53140063762,0.194370554016279,0.00869251543209389,0.0170784405510489,59,0.22007588535752,0.00262160002479704
4.5,500,2.42814969946,0.280721836375323,0.0125542621780759,0.0246657278834309,59,0.224203341810857,0.0028032876105691
4.6,500,2.47332518054,0.232147949007911,0.0103819718963769,0.0203977653212198,59,0.227526863104024,0.00277617933811467
4.7,500,2.46725571296,0.245116382089883,0.0109619378550358,0.0215372414859693,59,0.229742164307203,0.00259420142557853
4.8,500,2.60461977642,0.121795949203301,0.00544688043605385,0.0107016460819108,59,0.230866082163795,0.00265249899083299
4.9,500,2.49982306566,0.193814054911246,0.00866762803552847,0.0170295435515517,59,0.231197289456303,0.00337940166158057
5,500,2.51868679084,0.16632637767496,0.00743834173865029,0.0146143286341367,59,0.231156493279298,0.00465567468111729
0.1,500,2.65810881486,0.133968501738001,0.00599125353459937,0.0117711919082863,60,0.118414628969875,0.00238496432502669
0.2,500,2.67903716316,0.0656051208117907,0.002933950196145,0.00576441818206018,60,0.102921802257168,0.00150440392436505
0.3,500,2.64961694422,0.0699617596958864,0.00312878501011014,0.0061472158674451,60,0.0903165954233702,0.0010376781031272
0.4,500,2.65330994716,0.07233767356576,0.00323503910854458,0.00635597641755214,60,0.0809662197883378,0.000914253956961087
0.5,500,2.66029998318,0.0620957837391105,0.00277700787113554,0.00545606898342415,60,0.0749675077373231,0.000914719445302768
0.6,500,2.6672672109,0.0541472283501905,0.0024215376676846,0.0047576662270837,60,0.0721823632550307,0.000902519663533186
0.7,500,2.63680438042,0.0895308054015378,0.00400393933916288,0.00786665729938513,60,0.0723380159230808,0.000861708878415525
0.8,500,2.63370587088,0.0733086170454896,0.00327846102100429,0.00644128872517463,60,0.075067028041255,0.000833220989763763
0.9,500,2.6210357281,0.0783373013673721,0.00350335062062662,0.00688313593128009,60,0.0798741776686695,0.00087148370582829
1,500,2.62740927696,0.0753538496507745,0.00336992660370861,0.00662099384377763,60,0.0860848191844542,0.000983343059296485
1.1,500,2.61029227372,0.103921118636393,0.0046474937113759,0.00913106748917069,60,0.0928570559070781,0.00111005528547459
1.2,500,2.66538922468,0.0815697905318119,0.003647911930791,0.00716715978615973,60,0.09931566952408,0.00118831035388044
1.3,500,2.60525638038,0.116717143210948,0.00521974932718514,0.0102553949167089,60,0.104782103787817,0.001206623195476
1.4,500,2.60441977048,0.103314300764362,0.00462035599113943,0.00907774921261768,60,0.10898340863329,0.00121228266588899
1.5,500,2.58472018694,0.154980014406715,0.00693091694734622,0.0136173762329458,60,0.112113643772505,0.00125740585152179
1.6,500,2.610341072,0.113840697359525,0.00509111075803758,0.01000265493909,60,0.114715317993894,0.00133491215852504
1.7,500,2.60903712366,0.114399072836551,0.00511608206850957,0.0100517168067059,60,0.117457719326861,0.00139690384891931
1.8,500,2.66056396774,0.0705519942714015,0.00315518110278059,0.00619907704652197,60,0.120919806523047,0.00141783085604142
1.9,500,2.54259466612,0.165864183818161,0.00741767180099855,0.0145737178001224,60,0.12544045398069,0.0014218514130741
2,500,2.6149905738,0.132786131302872,0.00593837632124871,0.0116673024931027,60,0.131045847305804,0.00146272593462878
2.1,500,2.5639205155,0.155560449832928,0.00695687480873745,0.0136683764061483,60,0.137447028095306,0.00156623581482357
2.2,500,2.56843913628,0.155670176230528,0.00696178192241666,0.0136780175566188,60,0.144110357287337,0.00169315079420776
2.3,500,2.60021670682,0.141293603760296,0.00631884205587884,0.0124148147041942,60,0.150404552405445,0.00177901318393114
2.4,500,2.62400749434,0.124663604276883,0.00557512586966487,0.0109536136545864,60,0.155798656109048,0.00180005604392963
2.5,500,2.58855640602,0.187757296255252,0.00839676155396619,0.0164973642141928,60,0.160042633618121,0.00179732349424414
2.6,500,2.59978209578,0.107010508408181,0.00478565542215013,0.00940251786303795,60,0.163250008779573,0.00183334321350268
2.7,500,2.50819462152,0.201015128655046,0.00898966984357095,0.0176622685569395,60,0.165844295767711,0.00191612068039217
2.8,500,2.58752290688,0.116948768810833,0.00523010793891859,0.0102757467856314,60,0.168399651234605,0.00199186257945622
2.9,500,2.51953006346,0.170597172700333,0.0076293374985443,0.0149895836171545,60,0.171448045819762,0.0020143409565413
3,500,2.57229076594,0.149488106825708,0.00668531137380066,0.0131348277440104,60,0.175318872397801,0.00199779290079451
3.1,500,2.5312772844,0.228909292682896,0.010237134782407,0.0201131995864974,60,0.180046025385781,0.00200966300094966
3.2,500,2.55526584598,0.184321933364974,0.00824312745496535,0.016195514784428,60,0.185354519552034,0.00210096964082596
3.3,500,2.52018721876,0.175934436735784,0.00786802720248698,0.0154585442938168,60,0.190730777376015,0.00223639111851492
3.4,500,2.57736383798,0.176414321040422,0.00788948828101711,0.0155007095055673,60,0.19557097714356,0.00232589098676818
3.5,500,2.57667380948,0.166048999907816,0.00742593702779466,0.0145899567341319,60,0.199375398524721,0.00232007937784937
3.6,500,2.62276062844,0.103180044634952,0.00461435187450432,0.00906595274819777,60,0.201923607504999,0.00226466571858202
3.7,500,2.55511613282,0.195995581162675,0.00876518885538635,0.0172212241617353,60,0.203357040371996,0.002262052711702
3.8,500,2.46148925642,0.200798287701087,0.00897997242130379,0.0176432157463944,60,0.204131868989229,0.00235069004299516
3.9,500,2.45172012928,0.258396485040906,0.0115558421139695,0.0227041026389291,60,0.204866131263373,0.00245121989416005
4,500,2.5607211146,0.231162086218307,0.010337882772096,0.0203111421229224,60,0.206147329798444,0.0024643785094585
4.1,500,2.57817305416,0.183772810494912,0.00821856993365621,0.0161472659005421,60,0.208366655142399,0.00238016303065341
4.2,500,2.57662060636,0.109645901081424,0.00490351376544564,0.00963407761408375,60,0.21161883166053,0.00230891095247236
4.3,500,2.4084175299,0.332871498396868,0.0148864659637522,0.0292478772069218,60,0.215681427163262,0.0023939976965107
4.4,500,2.44665503594,0.273078713100844,0.012212451314033,0.0239941620326868,60,0.22007588535752,0.00262160002479704
4.5,500,2.4036727545,0.313767033482642,0.0140320883193128,0.0275692563378889,60,0.224203341810857,0.0028032876105691
4.6,500,2.52996382894,0.209812764934785,0.00938311209882726,0.0184352761194981,60,0.227526863104024,0.00277617933811467
4.7,500,2.60553695806,0.175976600987972,0.00786991284516923,0.0154622490714155,60,0.229742164307203,0.00259420142557853
4.8,500,2.61350195154,0.114487742121796,0.00512004747949605,0.0100595077662183,60,0.230866082163795,0.00265249899083299
4.9,500,2.40467001512,0.309643661349676,0.013847685511596,0.027206954721787,60,0.231197289456303,0.00337940166158057
5,500,2.46202630528,0.278708155374829,0.0124642076260338,0.0244887950582415,60,0.231156493279298,0.00465567468111729
0.1,500,2.67352579044,0.106701512981117,0.00477183672655709,0.00937536786566119,61,0.118414628969875,0.00238496432502669
0.2,500,2.6789967301,0.0960294892821556,0.00429456931758975,0.00843766655990251,61,0.102921802257168,0.00150440392436505
0.3,500,2.64149866174,0.0510751047944669,0.00228414812556707,0.00448773295567106,61,0.0903165954233702,0.0010376781031272
0.4,500,2.67610381312,0.0500592392100609,0.00223871723551238,0.00439847355072188,61,0.0809662197883378,0.000914253956961087
0.5,500,2.67570644004,0.0423183839799679,0.00189253566554293,0.00371832044558463,61,0.0749675077373231,0.000914719445302768
0.6,500,2.62739285004,0.136352765316504,0.00609788104335559,0.0119806861086274,61,0.0721823632550307,0.000902519663533186
0.7,500,2.66107246186,0.0549914376712162,0.00245929185626564,0.00483184299102177,61,0.0723380159230808,0.000861708878415525
0.8,500,2.66909242908,0.0602742248588896,0.0026955452815117,0.00529601703932422,61,0.075067028041255,0.000833220989763763
0.9,500,2.65291004168,0.0916015028284592,0.00409654374331148,0.00804859989395079,61,0.0798741776686695,0.00087148370582829
1,500,2.60966136624,0.122599706582266,0.00548282555878951,0.0107722685210122,61,0.0860848191844542,0.000983343059296485
1.1,500,2.62354546474,0.0837585547179078,0.00374579644092755,0.00735947636014744,61,0.0928570559070781,0.00111005528547459
1.2,500,2.60723347632,0.0958577093306406,0.00428688708461456,0.00842257305098776,61,0.09931566952408,0.00118831035388044
1.3,500,2.62642553338,0.106533958752508,0.00476434347365534,0.00936064565145102,61,0.104782103787817,0.001206623195476
1.4,500,2.61745317328,0.154193344853329,0.00689573601540224,0.0135482552219531,61,0.10898340863329,0.00121228266588899
1.5,500,2.6352209743,0.0945996738960398,0.00423062602961715,0.00831203530266636,61,0.112113643772505,0.00125740585152179
1.6,500,2.61270270996,0.0910584734738077,0.00407225873229591,0.00800088641904804,61,0.114715317993894,0.00133491215852504
1.7,500,2.59371427012,0.129527220171591,0.00579263338480519,0.0113809570623432,61,0.117457719326861,0.00139690384891931
1.8,500,2.58561974426,0.123810437546282,0.00553697109354958,0.0108786498445461,61,0.120919806523047,0.00141783085604142
1.9,500,2.5831788078,0.0967644733156517,0.00432743880281523,0.00850224620359166,61,0.12544045398069,0.0014218514130741
2,500,2.62914533736,0.0604723735009446,0.00270440675817738,0.00531342744297683,61,0.131045847305804,0.00146272593462878
2.1,500,2.60892690196,0.0967517514780553,0.00432686986494195,0.00850112839463038,61,0.137447028095306,0.00156623581482357
2.2,500,2.59529524784,0.114508462000035,0.00512097410062058,0.010061328325976,61,0.144110357287337,0.00169315079420776
2.3,500,2.53690192984,0.175502393161158,0.00784870562644487,0.0154205826254867,61,0.150404552405445,0.00177901318393114
2.4,500,2.53865520076,0.164993229238677,0.00737872152809775,0.0144971910541672,61,0.155798656109048,0.00180005604392963
2.5,500,2.58703571512,0.15239442600316,0.00681528591870256,0.0133901925524595,61,0.160042633618121,0.00179732349424414
2.6,500,2.58351412518,0.12238092462552,0.00547304133223883,0.01075304516354,61,0.163250008779573,0.00183334321350268
2.7,500,2.5508141644,0.237746920255041,0.0106323655026299,0.0208897209987405,61,0.165844295767711,0.00191612068039217
2.8,500,2.56472842298,0.164262664824231,0.00734604969424487,0.014432999741939,61,0.168399651234605,0.00199186257945622
2.9,500,2.61759971944,0.110792694206039,0.00495479991310102,0.00973484101573283,61,0.171448045819762,0.0020143409565413
3,500,2.57182420358,0.156344736181777,0.00699194916053447,0.0137372880159938,61,0.175318872397801,0.00199779290079451
3.1,500,2.55489742526,0.161657082451183,0.00722952450810268,0.0142040592839352,61,0.180046025385781,0.00200966300094966
3.2,500,2.48837005602,0.259483427287744,0.0116044516490004,0.0227996072210866,61,0.185354519552034,0.00210096964082596
3.3,500,2.55674886266,0.207584994950112,0.00928348319634803,0.0182395322866053,61,0.190730777376015,0.00223639111851492
3.4,500,2.52181704104,0.195324872505998,0.0087351938523978,0.0171622920977809,61,0.19557097714356,0.00232589098676818
3.5,500,2.57503578598,0.165555503417769,0.0074038671938266,0.0145465954826807,61,0.199375398524721,0.00232007937784937
3.6,500,2.5527438732,0.185756403439451,0.00830727890692976,0.016321555027577,61,0.201923607504999,0.00226466571858202
3.7,500,2.45609108128,0.287333575536667,0.0128499481423612,0.0252466707879646,61,0.203357040371996,0.002262052711702
3.8,500,2.5249645761,0.153213828804357,0.00685193072599115,0.0134621896823664,61,0.204131868989229,0.00235069004299516
3.9,500,2.5048747236,0.188413601789413,0.00842611242973407,0.0165550307424652,61,0.204866131263373,0.00245121989416005
4,500,2.50070235132,0.227046204832221,0.0101538149607638,0.019949498684063,61,0.206147329798444,0.0024643785094585
4.1,500,2.499821454,0.21463409729768,0.00959872863693835,0.018858904269108,61,0.208366655142399,0.00238016303065341
4.2,500,2.48042330806,0.325500837432363,0.0145568399846374,0.0286002513577219,61,0.21161883166053,0.00230891095247236
4.3,500,2.53377925734,0.168925733292712,0.00755458845583007,0.0148427219759856,61,0.215681427163262,0.0023939976965107
4.4,500,2.32261378154,0.324189611582427,0.0144982001819512,0.0284850400139026,61,0.22007588535752,0.00262160002479704
4.5,500,2.48105871384,0.245731472969638,0.0109894455554252,0.021591286673403,61,0.224203341810857,0.0028032876105691
4.6,500,2.49726139248,0.196061337556269,0.00876812957070702,0.0172270018715563,61,0.227526863104024,0.00277617933811467
4.7,500,2.43844701894,0.269587416709811,0.012056315792834,0.02368739798521,61,0.229742164307203,0.00259420142557853
4.8,500,2.50020938194,0.221150261944423,0.00989014037899229,0.0194314494836003,61,0.230866082163795,0.00265249899083299
4.9,500,2.50637230782,0.229028914668114,0.010242484440218,0.0201237102164304,61,0.231197289456303,0.00337940166158057
5,500,2.5328079154,0.233540584358473,0.0104442524426114,0.0205201297408936,61,0.231156493279298,0.00465567468111729
0.1,500,2.65977386048,0.0868346329076967,0.003883362839657,0.00762975710694352,62,0.118414628969875,0.00238496432502669
0.2,500,2.65960961218,0.0730940739782604,0.00326886636335577,0.00642243781929613,62,0.102921802257168,0.00150440392436505
0.3,500,2.65274016066,0.0615361655832714,0.00275198098637756,0.00540689792737527,62,0.0903165954233702,0.0010376781031272
0.4,500,2.61631175446,0.0653007268027335,0.00292033728222109,0.00573767248997689,62,0.0809662197883378,0.000914253956961087
0.5,500,2.67443663988,0.0763297252812519,0.00341356908865527,0.00670673951664807,62,0.0749675077373231,0.000914719445302768
0.6,500,2.67761830864,0.057317675106233,0.00256332435699569,0.00503623870282405,62,0.0721823632550307,0.000902519663533186
0.7,500,2.6575693717,0.0802620288625061,0.00358942705097228,0.0070522528238515,62,0.0723380159230808,0.000861708878415525
0.8,500,2.61631428334,0.105415709330872,0.00471433383920375,0.00926239025281144,62,0.075067028041255,0.000833220989763763
0.9,500,2.63466355122,0.0703659538251902,0.00314686112109473,0.00618273053397129,62,0.0798741776686695,0.00087148370582829
1,500,2.70167304022,0.0351074772569632,0.00157005411330195,0.00308473146184545,62,0.0860848191844542,0.000983343059296485
1.1,500,2.65037397212,0.101064491856959,0.00451974147807269,0.00888006892163555,62,0.0928570559070781,0.00111005528547459
1.2,500,2.62128145752,0.126639544034243,0.00566349258200292,0.0111272303315019,62,0.09931566952408,0.00118831035388044
1.3,500,2.6428994102,0.0637399667622914,0.00285053797128121,0.00560053573230262,62,0.104782103787817,0.001206623195476
1.4,500,2.63643386266,0.0714946147538789,0.00319733637229665,0.00628190074352519,62,0.10898340863329,0.00121228266588899
1.5,500,2.64169545698,0.0769869279595593,0.00344296008592907,0.00676448487282235,62,0.112113643772505,0.00125740585152179
1.6,500,2.6302203899,0.121326144270696,0.00542587012074447,0.0106603664979086,62,0.114715317993894,0.00133491215852504
1.7,500,2.62684486548,0.0981009409360634,0.00438720745179459,0.00861967542490104,62,0.117457719326861,0.00139690384891931
1.8,500,2.61888225724,0.146730213594069,0.00656197463898806,0.0128925044361357,62,0.120919806523047,0.00141783085604142
1.9,500,2.62068520714,0.0551842895801946,0.00246791645582697,0.00484878799526541,62,0.12544045398069,0.0014218514130741
2,500,2.59329425678,0.0802104870497088,0.00358712203103031,0.0070477240834247,62,0.131045847305804,0.00146272593462878
2.1,500,2.6055616462,0.16484239411847,0.00737197597645423,0.0144839378705948,62,0.137447028095306,0.00156623581482357
2.2,500,2.58458891454,0.131967951087616,0.00590178618966553,0.0115954127861611,62,0.144110357287337,0.00169315079420776
2.3,500,2.6182875402,0.0941132300777196,0.00420887160071718,0.00826929373682243,62,0.150404552405445,0.00177901318393114
2.4,500,2.49241516824,0.241396401687079,0.0107955752739231,0.0212103840332966,62,0.155798656109048,0.00180005604392963
2.5,500,2.55085019038,0.215063354120159,0.00961792558563569,0.0188966210784309,62,0.160042633618121,0.00179732349424414
2.6,500,2.59439255158,0.190982613558808,0.00854100212876133,0.0167807579108658,62,0.163250008779573,0.00183334321350268
2.7,500,2.49722792236,0.268503942317765,0.0120078613449841,0.0235921981073952,62,0.165844295767711,0.00191612068039217
2.8,500,2.59125381484,0.130965866809419,0.00585697161836091,0.0115073642807744,62,0.168399651234605,0.00199186257945622
2.9,500,2.52987916248,0.218778602374055,0.00978407653861567,0.0192230627390913,62,0.171448045819762,0.0020143409565413
3,500,2.58730421116,0.128381562407799,0.00574139801202938,0.0112802934195924,62,0.175318872397801,0.00199779290079451
3.1,500,2.58275449632,0.201845784440274,0.00902681789960442,0.0177352544344466,62,0.180046025385781,0.00200966300094966
3.2,500,2.58418489962,0.179055743713287,0.00800761629409379,0.015732799084758,62,0.185354519552034,0.00210096964082596
3.3,500,2.51044747534,0.20097296780131,0.00898778435287209,0.0176585640779471,62,0.190730777376015,0.00223639111851492
3.4,500,2.53704417164,0.227974361166304,0.0101953233738989,0.0200310514833229,62,0.19557097714356,0.00232589098676818
3.5,500,2.57367067492,0.20468628458223,0.00915384892775468,0.0179848360290208,62,0.199375398524721,0.00232007937784937
3.6,500,2.5541135714,0.206890333825855,0.00925241700644471,0.0181784956302363,62,0.201923607504999,0.00226466571858202
3.7,500,2.45504576624,0.263095437655152,0.0117659856633396,0.023116977846703,62,0.203357040371996,0.002262052711702
3.8,500,2.56452903256,0.175268135473982,0.00783822930418933,0.0153999994872418,62,0.204131868989229,0.00235069004299516
3.9,500,2.5686881684,0.222196660697906,0.00993693675387947,0.0195233916967328,62,0.204866131263373,0.00245121989416005
4,500,2.59285108642,0.068411214999645,0.00305944254325119,0.00601097668476373,62,0.206147329798444,0.0024643785094585
4.1,500,2.57341951974,0.124662664703484,0.00557508385066507,0.0109535310986225,62,0.208366655142399,0.00238016303065341
4.2,500,2.61048709328,0.132341771024939,0.00591850392548952,0.0116282586130853,62,0.21161883166053,0.00230891095247236
4.3,500,2.55757093052,0.140714864418688,0.00629296004569707,0.0123639635580923,62,0.215681427163262,0.0023939976965107
4.4,500,2.4875375797,0.230637478168185,0.0103144215868637,0.020265047242749,62,0.22007588535752,0.00262160002479704
4.5,500,2.46127634802,0.267696542224004,0.0119717533150903,0.0235212555998123,62,0.224203341810857,0.0028032876105691
4.6,500,2.46801241372,0.264657901966261,0.0118358611915807,0.0232542643507492,62,0.227526863104024,0.00277617933811467
4.7,500,2.30250486212,0.287601237056795,0.0128619183294405,0.025270188966335,62,0.229742164307203,0.00259420142557853
4.8,500,2.46938045984,0.266900956557433,0.0119361736424428,0.0234513511712399,62,0.230866082163795,0.00265249899083299
4.9,500,2.50539698018,0.188510070779928,0.00843042665414433,0.0165635070259634,62,0.231197289456303,0.00337940166158057
5,500,2.54846518866,0.220583099016238,0.0098647760817575,0.0193816155033413,62,0.231156493279298,0.00465567468111729
0.1,500,2.68175356402,0.0651801466192299,0.00291494477248002,0.00572707766759742,63,0.118414628969875,0.00238496432502669
0.2,500,2.6594006003,0.0941024479034395,0.00420838940722447,0.00826834635709516,63,0.102921802257168,0.00150440392436505
0.3,500,2.670651035,0.0581943758172967,0.00260253160471291,0.0051132703347538,63,0.0903165954233702,0.0010376781031272
0.4,500,2.694227082,0.0585640023449672,0.00261906180555608,0.0051457477061893,63,0.0809662197883378,0.000914253956961087
0.5,500,2.64665923822,0.0820258730400609,0.00366830856062687,0.00720723364427535,63,0.0749675077373231,0.000914719445302768
0.6,500,2.6428932938,0.0865569073136265,0.00387094257350835,0.00760535464499738,63,0.0721823632550307,0.000902519663533186
0.7,500,2.65817812416,0.0769499703834473,0.00344130729287967,0.00676123758174097,63,0.0723380159230808,0.000861708878415525
0.8,500,2.63856777754,0.07500312130509,0.00335424155525688,0.00659017696808545,63,0.075067028041255,0.000833220989763763
0.9,500,2.60708607208,0.0722696832306689,0.00323199848832305,0.00635000242163607,63,0.0798741776686695,0.00087148370582829
1,500,2.64551358322,0.0775476112749763,0.00346803460607152,0.00681374951951113,63,0.0860848191844542,0.000983343059296485
1.1,500,2.64606446188,0.0707586963622573,0.00316442510130549,0.00621723900211409,63,0.0928570559070781,0.00111005528547459
1.2,500,2.59516532466,0.138680687679318,0.00620198889634744,0.0121852298672331,63,0.09931566952408,0.00118831035388044
1.3,500,2.58808787112,0.146966434131257,0.00657253874256473,0.0129132600409222,63,0.104782103787817,0.001206623195476
1.4,500,2.64699878548,0.0706230171258557,0.0031583573413909,0.00620531749587244,63,0.10898340863329,0.00121228266588899
1.5,500,2.61816145978,0.141857030823544,0.00634403928015456,0.0124643204313,63,0.112113643772505,0.00125740585152179
1.6,500,2.61499823476,0.116689777473814,0.00521852549421541,0.0102529904161036,63,0.114715317993894,0.00133491215852504
1.7,500,2.60245134132,0.102263622013862,0.00457336820896678,0.00898543093596576,63,0.117457719326861,0.00139690384891931
1.8,500,2.56022951632,0.158002850369862,0.00706610228131476,0.0138829788318243,63,0.120919806523047,0.00141783085604142
1.9,500,2.60977202466,0.161819459243708,0.00723678621902375,0.0142183265808106,63,0.12544045398069,0.0014218514130741
2,500,2.58013076772,0.119462789833503,0.00534253837698969,0.0104966421717513,63,0.131045847305804,0.00146272593462878
2.1,500,2.60277164022,0.107944140053806,0.00482740869866134,0.00948455175256957,63,0.137447028095306,0.00156623581482357
2.2,500,2.56849282456,0.213376495341969,0.00954248696770619,0.0187484046085693,63,0.144110357287337,0.00169315079420776
2.3,500,2.6124818331,0.0886872400275949,0.00396621394877085,0.00779253711609543,63,0.150404552405445,0.00177901318393114
2.4,500,2.5620973212,0.241872173607276,0.01081685244103,0.0212521879088686,63,0.155798656109048,0.00180005604392963
2.5,500,2.60334377094,0.150993856818827,0.00675265056063533,0.0132671310235497,63,0.160042633618121,0.00179732349424414
2.6,500,2.57354316018,0.170778064224038,0.00763742721341549,0.0150054777177266,63,0.163250008779573,0.00183334321350268
2.7,500,2.57966331266,0.134324365447274,0.00600716824349257,0.0118024600045977,63,0.165844295767711,0.00191612068039217
2.8,500,2.58678598084,0.131971101441585,0.00590192707777807,0.0115956895931767,63,0.168399651234605,0.00199186257945622
2.9,500,2.59321083804,0.210842847647273,0.00942917879817868,0.0185257847176596,63,0.171448045819762,0.0020143409565413
3,500,2.52360109202,0.188951028744669,0.00845014689383194,0.0166022519604749,63,0.175318872397801,0.00199779290079451
3.1,500,2.51064165254,0.188465006590695,0.00842841132233478,0.0165595474443245,63,0.180046025385781,0.00200966300094966
3.2,500,2.54401797874,0.243362770072346,0.0108835139414883,0.0213831597180664,63,0.185354519552034,0.00210096964082596
3.3,500,2.49615704624,0.254808322150841,0.0113953745912389,0.0223888273807214,63,0.190730777376015,0.00223639111851492
3.4,500,2.53968968802,0.220394442647751,0.00985633911247099,0.0193650391418133,63,0.19557097714356,0.00232589098676818
3.5,500,2.56049145948,0.167234470898332,0.00747895290219761,0.0146941185807603,63,0.199375398524721,0.00232007937784937
3.6,500,2.58894571084,0.119991140723158,0.00536616694709449,0.0105430659179032,63,0.201923607504999,0.00226466571858202
3.7,500,2.54012113684,0.244275979171583,0.0109243538939597,0.0214633991730134,63,0.203357040371996,0.002262052711702
3.8,500,2.60908966612,0.14543808363936,0.00650418883069816,0.0127789709602065,63,0.204131868989229,0.00235069004299516
